ID;Year;Author Ed.;Author;Translator;Short Title;Title;Publisher;Format;Review Reference;Catalogue Numbers;Notes;Further Editions
1770_32;1770;[GRIFFITH, Richard].;GRIFFITH, Richard.;;THE POSTHUMOUS WORKS OF A LATE CELEBRATED GENIUS;THE POSTHUMOUS WORKS OF A LATE CELEBRATED GENIUS, DECEASED. IN TWO VOLUMES.;"London: Printed by W. and J. Richardson: and sold by J. Almon, in Piccadilly; Robinson and Roberts, Paternoster Row; and G. Pearch, in Cheapside, l 770.";"I viii, 216p; II xi, 214p. 8vo. [MR has 12mo] 5s sewed (CR, LC), Ss (MR).";"CR 29: 102-9 (Feb 1770); MR 42: 360-3 (May 1770); AF I: 1153.";"BL 12614.bbb.16; EM 3560: 6; ESTC t044094 (BI AWn, C, O; NA CtY-BR, CLU-S/C, MH-H&c.).";"A spurious autobiography of Laurence Sterne by Richard Griffith the elder. ~ome claim it to be by Richard Griffith the younger although he was only seventeen when 1t was published. Another 1770 version (BL 1607/5665, EM 3603: 6, ESTC t120275) appears identical apart from the imprint (Printed by W. and J. Richardson: and sold byT. Becket and P.A. De Hondt in the Strand, 1770) and the placing of the unnumbered 3-pp. table of contents (between_ p. viii and p. 1, as opposed to following the title-page in 12614.bbb.16). l p. adv. end vol. 2. Half-title in vols. I & 2, 'The Koran: Or, The Life, Character, and Sentiments of Tria Juncto in Uno M.N.A. or Master of No Arts'. Dedication to the Earl of Charlemont signed 'The Editor' 1, iii-iv, 'The Editor to the Reader' v-viii, 'A Private Letter from the Author to the Editor' 1-4; text, with drop-head title 'The Koran', begins on p. 5. 'The Author to the Reader' 2, v-xi. Pagination continuous Roman-Arabic in vol. 2; text of novel starts on p. 13. BL 12614.bbb.16 has handwritten copy of 24-line poem 'By Mr Sam well' at end of vol. 2: 'On Visiting the Grave of Sterne in company with a Welsh Bard, (M' Edward Williams)'. Adv., 'Next Week will be published', LC 27: 87 (23-25 Jan 1770). ExtractpublishedLC27: 117-18 (l-3Feb 1770). Further edns: Dublin, 1770 (Printed for J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Williams, and C. Ingham, 2 vols., 12mo), EM 5520: 2, ESTC tl20274; London, 1775, ESTC n020946; 2 further edns. (entitled The Koran) in ESTC. German trans. Leipzig, 1771 (Yoriks nachgelassne Werke) (EAG).";
1770_33;1770;[JENNER, Charles].;JENNER, Charles.;;THE PLACID MAN;THE PLACID MAN: OR, MEMOIRS OF SIR CHARLES BEVILLE. IN TWO VOLUMES.;London: Printed for J. Wilkie, in St. Paul's Church-Yard, 1770.;"I viii, 219p; II viii, 25lp. 12mo. 6s (CR, MR), 6s bound (LC).";"CR 29: 42-3 (Jan 1770); MR 42: 43-6 (Jan 1770); AF I: 1402.";"BL 12611.g.8; EM 127: 2; ESTC t057338 (NA CtY, CLU-S/C, CSmH &c.). Notes, Post-dated; adv,, 'In a few Days will be published', LC 26: 511 (23-25 Nov 1769 )· adv. as published LC 26: 552 (5-7 Dec 1769). ' 1773 'Second Edition, with Additions' published by Dodsleyadv. SJC 16-18 Mar 1773. Further edns: Dublin, 1770 (Printed for J. Exshaw, H. Saunders, D. Chamberlaine, J. Potts, w. Sleator [sic], S. Watson, and J. Williams, 2 vols., 12mo), ESTC n011482; London, 1773, EM 5597: 2, ESTC t070731; Chiswick, 1828 (WC, NSTC). German trans. Leipzig, 1770/71 (Der sanftmuthige Mann; oder Nachrichten von Sir Carl Bevillens Begebenheiten (EAG).";;
1770_34;1770;[RETIF DE LA BRETONNE, Nicolas-Edme].;RETIF DE LA BRETONNE, Nicolas-Edme.;;LUCILLA;LUCILLA: OR THE PROGRESS OF VIRTUE. TRANSLATED FROM THE FRENCH.;London: Printed for T. Lowndes, N° 77 in Fleet-street, and G. Kearsley N° 1 in Ludgatestreet, I 770.;viii, 24lp. 12mo. 3s (CR, MR), 3s bound (LC).;"CR 29: 366-7 (May 1770); MR 42: 70-1 (Jan 1770); AF I: 2351.";"BLC.124.e.24; EM 3710: 6; ESTC t124724 (NAMH-H, NjP).";"Trans. of Lucile ou Jes progres de la vertu (Paris, 1768). 1 p. adv. end vol. Preface iii-vi; table of contents vii-viii. JR 1326. Post-dated; adv., 'Tuesday next will be published', LC 26: 583 (14-16 Dec 1769); adv. as published LC 26: 589 (16-19 Dec 1769).";
1770_35;1770;[SIMES, Thomas].;SIMES, Thomas.;;A TRUE NARRATIVE OF AN UNFORTUNATE ELOPEMENT;A TRUE NARRATIVE OF AN UNFORTUNATE ELOPEMENT, IN A SERIES OF LETTERS. BY XXXXXX SXXXX, ESQ.;London: Printed forW. Holdsworth, No. 7, Red-Lion Court, Fleet-Street, 1770.;83p. 8vo. ls 6d (MR).;MR 42: 328 (Apr 1770).;"BL 1086.h.23(3); ESTC t053844 (BIO; NA laU, MnU, TxU).";Dedication 'To the Public' dated 28 Feb 1770.;
1770_36;1770;[THIBOUVILLE, Henri-Lambert d'Erbigny, marquis de].;THIBOUVILLE, Henri-Lambert d'Erbigny, marquis de.;;*THE DANGER OF THE PASSIONS;"*THE DANGER OF THE PASSIONS; OR, SYRIAN AND EGYPTIAN ANECDOTES. TRANSLATED FROM THE FRENCH OF THE AUTHOR OF THE SCHOOL OF FRIENDSHIP.";London: Printed forT. Evans, No. 54, Paternoster Row (PA), 1770 (MR).;2 vols. l 2mo. Ss sewed ( CR, MR), 5s sewed or 6s bound (LC).;"CR31: 160 (Feb 1771);MR44: 173 (Feb 1771).";No copy located.;Trans. of Le Danger des passions, ou Anecdotes syriennes et egyptiennes (Paris, 1757). Adv. PA 12 Jan 1771 and LC 29: 64 (15-17 Jan 1771).;
1770_37;1770;TREYSSAC DE VERGY, [Pierre Henri].;TREYSSAC DE VERGY, Pierre Henri.;;HENRIETTA;"HENRIETTA, COUNTESS OSENVOR; A SENTIMENTAL NOVEL IN A SERIES OF LETTERS TO LADY SUSANNAH FITZROY. BY MR TREYSSAC DE VERGY, COUNSELLOR IN THE PARLIAMENT OF PARIS, AND EDITOR OF THE LOVERS.";L?ndon: Printed for J. Roson, at No. 54. in St. Martin's le Grand, 1770.;"I ix, 227p; II 255p.12mo. 6s (CR), 6s bound (t.p., MR), Ss sewed or 6s bound (adv.).";"CR30: 316 (Oct 1770); MR42: 488 (June 1770).";"0 Vet.A5f.426-7; EMf; ESTC t190933 (BI BL).";"Dedication to Lady Harr**t Stan***e, signed Treyssac de Vergy. Preface vii-ix. Epistolary. 2 pp. advs. [x)-[xi). Adv. end vol. 3 of The Noble Lovers (1772: 19). Further edns: Dublin, 1770 (Printed for J. Williams, J. Porter, and T. Walker, 2 vols in 1, 12mo ), ESTC n007200; London, 1785, EM 2383: 1, ESTC t036092. Reprinted Novelists Magazine, 1785, RM 501.";
1770_38;1770;[TREYSSAC DE VERGY, Pierre Henri].;TREYSSAC DE VERGY, Pierre Henri.;;NATURE;NATURE, A NOVEL, IN A SERIES OF LETTERS.;London: Printed by and for G. Scott, and J. Murdoch, opposite Salisbury-street, Strand, 1770.;2llp. 12mo. 3s (CR, MR), 3s bound (LC).;"CR 30: 316 (Oct 1770); MR 42: 250 (Mar 1770); AF I: 2776.";"PU PR3291.Al.N38.l 770; xESTC.";"2 pp. advs. end vol. Epistolary. Adv. for 'Nature: or, The School for Deni-Repts [sic]. A New Edition, revised and altered by the Author', 1 vol., and listed as by de Vergy at beginning of vol. 2 of de Vergy, The Lovers (1772: 40). Adv. LC 27: 235 (8-10 Mar 1770); 'Printed for J. Murdoch, opposite the New Exchange Coffee House, Strand'.";
1770_39;1770;TREYSSAC DE VERGY [Pierre Henri].;TREYSSAC DE VERGY Pierre Henri.;;*THE SCOTCHMAN;*THE SCOTCHMAN: OR, THE WORLD AS IT GOES. A NOVEL. BY THE CHEVALIER TREYSSAC DE VERGY, COUNSELLOR IN THE PARLIAMENT OF PARIS, AND EDITOR OF THE LOVERS.;London: Brough, 1770 (MR).;2 vols. (CR, MR). 12mo (MR). 6s (CR), 5s sewed (MR).;"CR30: 316-7 (Oct 1770); MR43: 66 (July 1770); AF I: 2778.";No copy located.;Dedication to John Wilkes, but, according to CR, this was 'to forward the sale of his [de Vergy's] Scotchman'. CR continues, 'of all the dedications we have read this is the most absurd'.;
1770_40;1770;[?WORSLEY, Robert].;?WORSLEY, Robert.;;SENTIMENTAL LUCUBRATIONS;SENTIMENTAL LUCUBRATIONS, BY PETER PENNYLESS.;London: Printed for T. Becket and P.A. de Hondt, in the Strand, 1770.;l 96p. 8vo. 2s 6d (CR), 2s 6d sewed (MR, LC).;"CR 29: l 10-13 (Feb 1770); MR 42: 180-5 (Mar 1770); AF I: 2157.";"BL 12612.aa.26; EM 127: 5; ESTC t066393 (NA CtY, IU).";"Adv., 'In a few Days will be published', LC 26: 565 (9-12 Dec 1769); adv. as published LC 27: 91 (25-27 Jan 1770). Extract published LC 27: 101 and 113-14 (27-30 Jan and 1-3 Feb 1770). Further edns: Dublin, 1770 (Printed for J. Williams, and J. Porter, 1 vol., 12mo), ESTC n021964; Philadelphia, 1793, ESTC w022129. German trans. Leipzig, 1770 (Empfindsame Gedanken bey verschiedenen Vorfiillen von Peter Pennyless) (EAG).";
1771_1;1771;ANON.;ANON.;;THE ADVENTURES OF A JESUIT INTERSPERSED WITH SEVERAL REMARKABLE CHARACTERS;THE ADVENTURES OF A JESUIT INTERSPERSED WITH SEVERAL REMARKABLE CHARACTERS, AND SCENES IN REAL LIFE.;London: Printed by George Bigg, for G. Riley, (successor to Mr. Cooke) at his circulating library in Queen-Street, Berkeley-Square, 1771.;"I 244p; II 276p. 12mo. 5s (CR), 5s sewed (MR, LC).";"CR 30: 481 (Dec 1770); MR 44: 92 (Jan 1771); AF I: 15.";"BL 12612.df.8; EM 207: 2; ESTC t066882 (BIO; NA InU-Li). N~tes. 4 PP· advs. vol. l; vol. 1 p. 189 misnumbered 188. Quotation on t.p. of vol. 1 'Sunt hie et1am sua praemia laud i. Virg. Aen. I'. Post-date~; adv. as published SJC 4-6 Dec 1770 and PA 5 Dec 1770 with title extended: Interspersed with many interesting Accounts of the Inquisition, with Remarks on the Manners and CustomsoftheF.r enchan. dSpani sh Na t t'o ns. Th e Wh ol e dt' splaym· g several remarkable Characters, and Scenes m real Life. Adv. LC 29: 16 {1-3 Jan 1771). Extract published LC 30: 441-2 ( 5-7 Sept 1771 ). Faes: FN.";;
1771_2;1771;ANON.;ANON.;;THE AFFECTED INDIFFERENCE;THE AFFECTED INDIFFERENCE, A NOVEL.;London: Printed for F. and J. Noble, at their respective Circulating Libraries, near Middle Row, Holborn, and Saint Martin's Court, near Leicester Square, 1771.;"I 250p; II 234p. 12mo. Ss sewed (CR, MR).";"CR32: 312 (Oct 1771); MR45: 503 (Dec 1771).";"PU Singer-Mend. PR 3291.Al.A44.l 771; ESTC n029406 (NA CtY-BR).";2 pp. advs. end vol. l and l p. advs. end vol. 2. Epistolary. Adv. LC 30: 384 (17-19 Oct 1771).;Dublin, 1781 (Printed for C. Jackson, 2 vols, 12mo), ESTC n063841 [with title The Affected Indifference. A Sentimental Novel, in a Series of Letters].
1771_3;1771;ANON.;ANON.;;ANECDOTES OF A CONVENT;ANECDOTES OF A CONVENT. BY THE AUTHOR OF MEMOIRS OF MRS. WILLIAMS. IN THREE VOLUMES.;London: Printed for T. Becket and P.A. De Hondt, in the Strand, 1771.;"I viii, 27lp; II 243p; III 236p. 8vo. 7s 6d (CR, MR), 7s 6d sewed (LC).";"CR 31: 483-4 (June 1771 ); MR 45: 144-8 (Aug 1771).";"BL N.1651-53; EM 3804: 5; ESTC t071897 (BI E; NA CaAEU, MH-H, PU &c.).";"Sometimes incorrectly attributed to Helen Maria Williams. Epistolary. Letters Between an English Lady and Her Friend at Paris. In which are contained, the Memoirs of Mrs. Williams 1770: 10. Adv., 'Speedily will be published', LC 29: 396 (23-25Apr 1771); adv. as published LC 29: 572 (3-15 June 1771).";Dublin, 1771 (Printed for J. Potts and T. Walker, 2 vols., 12mo), ESTC n030248. German trans. Leipzig, 1772 (Erzahlungvon Klosterbegebenheiten) (Price).
1771_4;1771;ANON.;ANON.;;*BELLE GROVE;"*BELLE GROVE; OR, THE FATAL SEDUCTION.";"London: P rm· te d 1c or F . Noble , at his Circulating Libra.r y,, near Middle Ro.w , Holb.o rn; and J. Noble, at his Circulating Library, in St. Martm s Court, near Leicester Fields (LC), 1771 (CR).";2 vols. 12mo (CR). 6s (CR), 5s sewed (MR, LC).;"CR 31: 232-3 (Mar 1771); MR44: 262 (Mar 1771); AF I: 162.";No copy located.;Epistolary. Adv. LC 29: 247 (9-12 Mar 1771). Adv. beginningofl781 Dublinedn TheParsonage-House(l780: 12).;
1771_5;1771;ANON.;ANON.;;*BETSY;"*BETSY; OR, THE CAPRICES OF FORTUNE.";London: Printed for T. Jones, at his Circulating Library, in the Strand (PA), 1771 (PA).;3 vols. 12mo. 7s 6d (CR), 7s 6d sewed (MR, PA), 9s 'printed on a fine writing paper' (adv.).;"CR 31: 484 (June 1771); MR44: 333 (Apr 1771).";No copy located.;Adv. PA 15 Mar 1771. Adv. end vol. 1 of The Involuntary Inconstant (1772: 13 ). German trans. Frankfurt, 1770 (Betsi oder Der Eigensinn des Schicksals) (Price).;
1771_6;1771;ANON.;ANON.;;THE BROTHER;THE BROTHER. A NOVEL. BY A LADY.;London: Printed for T. Lowndes, No. 77. in Fleet-Street, 1771.;"I 204p; II 182p. 12mo. Ss sewed (CR, MR), Ss sewed or 6s bound (LC).";"CR 31: 315 (Apr 1771); MR44: 262 (Mar 1771); AF I: 270.";"BLCup.404.b.16; EMf; ESTCt140109 (NA CLU-S/C, TxU).";"1 p. advs. beginning vol. 1. 11 pp. advs. end vol. 2. Epistolary. ESTC suggests author also wrote Louisa: a Sentimental Novel ( 1771: 24); The Brother adv. on verso oft. p. of Louisa. Adv. LC 29: 167 (14-16 Feb 1771).";
1771_7;1771;ANON.;ANON.;;THE CAPTIVE;"THE CAPTIVE; OR, THE HISTORY OF MR. CLIFFORD. TRANSLATED FROM THE FRENCH. IN TWO VOLUMES.";London: Printed for the Editor, and sold by J. Roson, no. 54, St. Martin's Le-Grand, 1771.;"I 220p; II 204p. 12mo. Ss (CR), Ss sewed (MR).";"CR 30: 397-8 (Nov 1770); MR 43: 400 (Nov 1770); AF I: 329.";"BL 12612.bb.6; EM 168: 1; ESTC t064711.";Dated 1771, but revs. suggest post-dating.;
1771_8;1771;ANON.;ANON.;;THE CAPTIVES;"THE CAPTIVES: OR, THE HISTORY OF CHARLES ARLINGTON, ESQ; AND MISS LOUISA SOMERVILLE. IN THREE VOLUMES.";"London: Printed for T. Vernor, at his Circulating Library, in St. Michael's Alley, Cornhill; and J. Chater, at his Circulating Library, in King-street, Cheapside, 1771.";"I 227p; II 233p; III 158p. 12mo. 7s 6d (CR), 7s 6d sewed (MR, LC June), 9s bound (LC May).";"CR 31: 483 (June 1771); MR 45: 153 (Aug 1771); AF I: 330.";"BL C.124.e.22; EMf; ESTC t124528 (NA MH-H).";"BL copy in original blue paper and boards. Adv., 'This Month will be published ... The History of Charles Arlington, Esq.', LC 29: 490 (21-23 May 1771); adv. as published LC 29: SSS (1771).";
1771_9;1771;ANON.;ANON.;;*THE CONTRAST;"*THE CONTRAST; OR, HISTORY OF MISS WELDON AND MISS MOSELY.";London: Printed for F. and J. Noble, in Holborn, and St. Martin's Court (LC), 1771 (LC).;2 vols. 12mo. Ss (CR), Ss sewed (MR, LC).;"CR 31: 232 (Mar 1771 ); MR 44: 173 (Feb 1771).";No copy located. Notes.Adv. LC29: 55 (12-15 Jan 1771).;;
1771_10;1771;ANON.;ANON.;;*COQUETILLA;"*COQUETILLA; OR, ENVY ITS OWN SCOURGE: CONTAINING THE ADVENTURES OF SEVERAL GREAT PERSONAGES. FROM A MANUSCRIPT LATE IN THE POSSESSION OF A GENTLEMAN FAMOUS FOR HIS ACQUAINTANCE WITH THE GREAT WORLD.";London: Printed for S. Leacroft, (Successor to Mr. March) opposite Spring Gardens, Charing Cross (SJC), 1771 (SJC).;1 vol. 12mo. 2s 6d (CR, MR), 2s 6d sewed or 3s bound (SJC).;"CR31: 482 (June 1771); MR45: 152 (Aug 1771).";No copy located.;Adv., 'On Thursday next will be published', SJC 16-18 May 1771.;
1771_11;1771;ANON.;ANON.;;THE DISGUISE;THE DISGUISE, A DRAMATIC NOVEL.;London: Printed for J. Dodsley, in Pall-Mall. 1771.;"I xi, 26lp; II 239p. 12mo. Ss sewed (CR, MR).";"CR 31: 315 (Apr 1771); MR 44: 334 (Apr 1771); AF I: 641.";"BL 12612.ccc.5; EM 205: 4; ESTC t066891 (NA IU).";"Written in the style of a play. CR reviews under 'Novels' and MR under 'Novels, &c.'. Adv., 'In a few Days will be published', LC29: 111 (29-31 Jan 1771); adv. as published LC 29: 141 (7-9Feb 1771).";"Dublin, 1771 (Printed for J. Williams; and R. Moncrieffe 2 vols 12mo) ESTC n046223. , ., , ~R: '.··truth compels us to declare that we have experienced the Disguise to be more narcotic tha~ poppy or mandragora, or all the drowsy syrups of the world.' . MR [ Gilbert Stuart]: 'The Author of this performance apologizes to his Reader for deviatmg from the forms in which novels h ave usuaI I y b een wn·t ten; but thi·s ci· rcumstance 1· s perhaps, th.e only one for which he des erves comme n d ati· on. In the hands of a man of geniu' s the dramatic. form may certainly be e mpl o ye d m· a nove1 wi· th the greatest advantages· but our Author 1s not to be ranked in this class.'"
1771_12;1771;ANON.;ANON.;;*THE DIVORCE;*THE DIVORCE. IN A SERIES OF LETTERS TO AND FROM PERSONS OF HIGH RANK.;London: Printed for R. Baldwin, in Paternoster Row (SJC), 1771 (SJC).;2 vols. 12mo. Ss sewed (CR, MR).;"CR31: 315 (Apr 1771); MR44: 497-8 (June 1771).";No copy located.;"Epistolary. Based upon the divorce case of Richard Lord Grosvenor (see also Harriet 1771: 18 and cf., on the same subject, Free Thoughts on Seduction, Adultery, and Divorce, London: J. Bell, 1771, EM 1207: 18, ESTC tl 17150). Adv., 'In a few Days will be published', SJC 7-19 Jan 1771; 'Dedicated to the Duke ofG--n'.";
1771_13;1771;ANON.;ANON.;;THE FALSE STEP;"THE FALSE STEP; OR THE HISTORY OF MRS. BRUDENEL. A NOVEL. IN TWO VOLUMES.";London: Printed for J. Almon, opposite Burlington House, Piccadilly, 1771.;"I 218p; II 205p. 12mo. Ss sewed (CR, MR), Ss sewed or 6s bound (SJC).";"CR 31: 160 (Feb 1771); MR 44: 91-2 (Jan 1771).";"BL012618.df.21; EM 277: 5; ESTC t108167 (NA lnU-Li).";"Vol. 1 imperf. wanting pp. 59-62; p. 94 misnumbered 96 and seq. Vol. 1 p. 216 misnumbered 214; vol. 2 p. 38 misnumbered 37. Epistolary. Adv., 'In a few Days will be published', PA 26 Dec 1770; adv. as published PA 1 Jan 1771.";
1771_14;1771;ANON.;ANON.;;*THE FATAL COMPLIANCE;"*THE FATAL COMPLIANCE; OR, THE HISTORY OF MISS CONSTANTIA PEMBROKE.";"London: P rm· t e d'""1 or T . Jones , athisCirculatingLibrary,intheStrand(PA)), 1771 (PA) .";2 vols. 12mo. Ss (CR), Ss sewed (MR), 6s (adv.), Ss sewed or 6s bound (PA .;"CR31: 483 (June 1771); MR44: 499 (June 177l);AF I: 850.";No copy located.;"Epistolary. . Ad ,. fi D ys will be published', PA 22 Mar 1771; adv. as published PA 26 Apr 1771. v., ma ew a h' h · 'B h d't fTh F t l Adv. end v. 1 of The Involuntary Inconstant (1772: 13) w ic is y t e e 1 or o e a a Compliance'. . • d · ·";
1771_15;1771;ANON.;ANON.;;THE FAVOURITE;THE FAVOURITE. A MORAL TALE. WRITTEN BY A LADY OF QUALITY. IN TWO VOLUMES.;London: Printed for R. Baldwin, in Pater-noster Row, 1771.;"I iv, 203p; II 228p. 12mo. 5s sewed (CR, MR).";"CR 31: 159 (Feb 1771); MR44: 497 (June 1771).";"BL 1607/4668; EM 2658: 9; ESTC tl 19660 (BI 0).";"Adv., 'In a few Days will be published', SJC 7-9 Jan 1771; adv. as published PA 9 Feb 1771.";
1771_16;1771;ANON.;ANON.;;THE GENEROUS HUSBAND;"THE GENEROUS HUSBAND; OR, THE HISTORY OF LORD LELIUS AND THE FAIR EMILIA. CONTAINING LIKEWISE THE GENUINE MEMOIRS OF ASMODEI, THE PRETENDED PIEDMONTESE COUNT, FROM THE TIME OF HIS BIRTH, TO HIS LATE IGNOMINIOUS FALL IN HYDE PARK.";London: Printed for W. Wheeble, oppposite the New Church in the Strand 1771.;viii, 138p. 8vo. 2s 6d (CR, MR).;"CR 32: 232 (Sept 1771); MR 45: 73 (July 1771); AF I: 1035.";"BL 12614.ee.15; EM 418: 10; ESTC t072454.";"Edward Ligonier (later Earl Ligonier) and his first wife Penelope are represented fictionally as Lord Lelius and Emilia; 'Count Asmodei' was the known pseudonym of Vittorio Amadeo Alfieri.";
1771_17;1771;ANON.;ANON.;;THE GENEROUS INCONSTANT;THE GENEROUS INCONSTANT. A NOVEL. IN TWO VOLUMES. BY A LADY.;London: Printed for W. Nicol, No. 51, St Paul's Church-Yard, 1771.;"I 246p; II 214p. 12mo. 5s (CR) Ss sewed (MR, PA).";"CR 31: 232 (Mar 1771); MR 44: 498 (June 1771); AF I: 1036.";"CLU-S/C PR3991 A6Ll415; ESTC n018237.";"Epistolary. Adv. PA4 Feb 1771; adv., with quotation from LM, LC 29: 275 (19-21 Mar 1771).";
1771_18;1771;ANON.;ANON.;;HARRIET;HARRIET: OR, THE INNOCENT ADULTRESS.;London: Printed for R. Baldwin, No. 47, Pater-noster-Row, 1771.;"I xxviii, 163p; II l 76p. 8vo. 5s (CR, MR), 5s sewed (PA).";"CR 31: 484 (June 1771); MR 44: 418 (May 1771); AF I: 1172.";"C Syn.8.77.12; ESTC n007138 (NA MnU).";"'Address to the Twelve wise men not of Goat'em' i-xxv; 'The Editor's Advertisement' xxv-xxviii. Novel based upon the Grosvenor divorce case of the previous year. See also The Divorce 1771: 12. Adv., 'In a few Days will be published', LC 29: 288 (21-23 Mar 1771); adv. as published PA 3 Apr 1771. Adv. end vol. 2 of Arville Castle ( 1795: 1).";London, 1779, EM 2580: 8, ESTC t116622. 1779 edn. adv., with 4 other Baldwin and Bew re-publications (including 1771: 35, 1774: 9 and 1775: 6), SJC 6-9 Mar 1779 under the heading 'The Approbation these Performances have met with from the Monthly and Critical Reviewers cannot fail to attract the publick Attention, and to place them in a Rank superiour to most of our modern Novels, as it is well known those Goliahs of Literature are much less prone to compliment than condemn such Publications.' . .
1771_19;1771;ANON.;ANON.;;THE HISTORY OF MR;THE HISTORY OF MR. CECIL AND MISS GREY. IN A SERIES OF LETTERS. IN TWO VOLUMES.;London: Printed for Richardson and Urquhart, under the Royal-Exchange, 1771.;"I 240p; II 264p. 12mo. Ss sewed (CR, MR), Ss sewed or 6s bound (LC).";"CR31: 484 (June 1771); MR44: 262 (Mar 1771).";"CL U-S/C PR 3991.Al .H62; ESTC n007805 (NA TxHR).";"Epistolary. Adv. LC 29: 247 (9-12 Mar 1771); booksellers' addresses expanded to No. 91, Royal Exchange, and No. 46, Paternoster Row, and title continues: 'In a Series of Letters; through which are interspersed original Remarks on the French Nation.'";
1771_20;1771;ANON.;ANON.;;THE HISTORY OF SIR WILLIAM HARRINGTON WRITTEN SOME YEARS SINCE;THE HISTORY OF SIR WILLIAM HARRINGTON WRITTEN SOME YEARS SINCE, AND REVISED AND CORRECTED BY THE LA TE MR. RICHARDSON, AUTHOR OF SIR CHARLES GRANDISON, CLARISSA, &C. NOW FIRST PUBLISHED IN FOUR VOLUMES.;London: Printed for John Bell, at his Extensive Circulating Library near Exeter Exchange in the Strand, and C. Etherington at York, 1771.;"I 25lp; II 250p; III 257p; IV 263p. 12mo. 10s sewed (CR, MR).";"CR 31: 147-8 (Feb 1771); MR 44: 262-3 (Mar 1771); AF I: 1330.";"C ;:.~.. d.77.16; EM 6459: 4; ESTC t033244 (BI BL, O; NA CSmH, CtY-BR, NjP, TxU";"Sometimes attributed to Anna Meades and Thomas Hull. 4 pp. advs. end vol. 1, 6 pp. advs. end vol. 2, 6 pp. advs. end vol. 3. Imitation of Richardson. Adv., 'To the Admire~s of Mr. Richardson's Works, This Week will be published'. SJC 15-17 Jan 1771; adv. as published SJC 31 Jan-2 Feb 1771. Stilladv., 'just published',SJC ll-13Mar 1777. 2nd edn. adv. WFA 18 Jan 1787; 'first published in 1771, since which time it bath met with a very successful sale, and acquired a degree of estimation only to be equalled by Mr. Richardson's Works, to which these volumes have been greatly recommended as a valuable supplement.' Further edns: Dublin, 1771 (Printed for J. Exshaw, H. Saunders, W. Sleator, and 7 more, 4 vols., 12mo), ESTC n033215; London, 1772, ESTC tl27675; London, 1797, ESTC t222170. German trans. Leipzig, 1771 ( GeschichteSir Wilhelm Harrington) (EAG); French trans. Amsterdam, 1772 (Les Moeurs du jour ou histoire de sir William Harrington) (BGR).";
1771_21;1771;ANON.;ANON.;;*THE JEALOUS MOTHER;"*THE JEALOUS MOTHER; OR, INNOCENCE TRIUMPHANT.";London: Printed for Robinson and Roberts, No. 25, Paternoster Row (PA), 1771 (PA).;2 vols. 12mo. 6s (CR, MR), 5s sewed (SJC).;"CR31:480-2 (June 177l);MR45: 152 (Aug 1771).";No copy located. Notes.Adv., 'In a few Days will be published', SJC 14-16 Mar 1771 and PA 22 Mar 1771.;;
1771_22;1771;ANON.;ANON.;;JESSY;"JESSY; OR, THE BRIDAL DAY. A NOVEL. WRITTEN BY A LADY, AFTER THE MANNER OF THE LATE MR. RICHARDSON, (AUTHOR OF CLARISSA, &C.) BUT NOT REVISED BY THAT CELEBRATED WRITER. IN TWO VOLUMES.";London: Printed for F. and J. Noble, at their respective circulating Libraries, near Middle Row, Holborn, and Saint Martin's Court, near Leicester Square, 1771.;"I ii, 200p; II l 76p. 12mo. 4s (CR), 4s sewed (MR, LC).";"CR 31: 479-80 (June 1771); MR 45: 73 (July 1771); AF I: 1428.";"BL 12611.df.16; EM 92: 9; ESTC t057444.";"2 pp. advs. end vol. 2. Adv., 'Next Week', LC 29: 391 (20-23 Apr 1771); adv. as published SJC 30 Apr-2 May 1771 and LC 29: 447 (7-9 May 1771).";
