"";"id";"date";"author";"gender";"title";"publication";"format";"cat";"notes";"further_eds"
"50";"1800A050";"1800.";"P. LITTLEJOHN ";"Male.";"THE MISTAKE OR SOMETHING BEYOND A JOKE IN THREE VOLUMES BY P LITTLEJOHN AUTHOR OF HENRY AND THE CIPHER";"London:Printed for the Author, by J. Bonsor, Salisbury Square. And sold by T. Hurst, Paternoster-Row, Kerbys', Bond Street, and Dutton, Birchin Lane, 1800. ";"3 vols (I xi, 238p; II 240p; III 266p). 12°.";"Corvey; CME 3-628-48033-7; EM 7474: 3; EN2 1800: 52; ESTC t110147; xOCLC.";NA;"French trans., 1801."
"51";"1800A051";"1800.";"Charles LUCAS? ";"Male.";"THE FAUX PAS OR FATAL ATTACHMENT A NOVEL IN TWO VOLUMES BY C L";"London:Printed for the Author, at the Minerva-Press, by William Lane, Leadenhall Street, 1800. ";"2 vols (I 272p; II 267p). 12°.";"CtY-BR In.F275.800; EN2 1800: 47; xESTC; xOCLC.";"For tentative author attribution, see EN2 Update 1.";NA
"52";"1800A052";"1800.";"Anna Maria MACKENZIE ";"Female.";"FEUDAL EVENTS OR DAYS OF YORE AN ANCIENT STORY IN TWO VOLUMES BY ANNA MARIA MACKENZIE AUTHOR OF NEAPOLITAN DUSSELDORF C C";"London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800. ";"2 vols (I xi, 242p, ill.; II 276p). 12°.";"Corvey; CME 3-628-48095-7; EM 1282: 5; EN2 1800: 53; ESTC n006527; OCLC 36072881.";"Dedication 'to Mrs. Tennant, of Bromley, Middlesex, (With Permission.)' 'Postcript' [sic], facing first page of novel text, justifies 'the modernised diction of this ancient tract'.";NA
"53";"1800A053";"1800.";"Mrs MARTIN ";"Female.";"JEANNETTE A NOVEL IN FOUR VOLUMES BY THE AUTHOR OF MELBOURNE REGINALD DELORAINE C";"London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800. ";"4 vols (I 279p; II 263p; III 254p; IV 216p). 12°.";"Corvey; CME 3-628-48012-4; EN2 1800: 54; xESTC; xOCLC.";NA;NA
"54";"1800A054";"1800.";"Mary MEEKE ";"Female.";"ANECDOTES OF THE ALTAMONT FAMILY A NOVEL IN FOUR VOLUMES BY THE AUTHOR OF THE SICILIAN C";"London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800. ";"4 vols (I 250p; II 266p; III 306p; IV 365p). 12°.";"Corvey; CME 3-628-47059-5; EM 221: 1; EN2 1800: 55; ESTC t089386; OCLC 6929466.";NA;NA
"55";"1800A055";"1800.";"John MOORE ";"Male.";"MORDAUNT SKETCHES OF LIFE CHARACTERS AND MANNERS IN VARIOUS COUNTRIES INCLUDING THE MEMOIRS OF A FRENCH LADY OF QUALITY BY THE AUTHOR OF ZELUCO  EDWARD";"London:Printed for G. G. and J. Robinson, Paternoster-Row; S. Hamilton, Falcon-Court, Fleet-Street, 1800. ";"3 vols (I ii, 403p; II ii, 408p; III ii, 460p). 8°.";"BL 12611.h.16; CME 3-628-48297-6; EM 197: 1; EN2 1800: 56; ESTC t057357; OCLC 3890141.";"Corvey copy has misbound pages at end of vol. 1.";"Dublin 1800 (ESTC); Chiswick 1830 (NSTC); New York 1801 (OCLC)."
"56";"1800A056";"1800.";"Joseph MOSER ";"Male.";"TALES AND ROMANCES OF ANCIENT AND MODERN TIMES IN FIVE VOLUMES BY JOSEPH MOSER ESQ AUTHOR OF TURKISH TALES HERMIT OF CAUCASUS TIMOTHY TWIG MORAL TALES C C C";"London:Printed by Sampson Low, Berwick Street, Soho; for T. Hurst, Paternoster Row, 1800. ";"5 vols (I 271p; II 244p; III 229p; IV 292p; V 244p). 12°.";"Corvey; CME 3-628-48337-9; EN2 1800: 57; ESTC n046778; OCLC 29569700.";"I Cara Rustines, a Turkish Tale; II The History of Achmet Beg and Sadi. A Turkish Tale; III The Pictures; The Turban, a Turkish Tale; IV Adelfrid, a Christmas Tale; The Cadi of Adrianople; The Adventures of Frank Fidget; V The Greek Alphabet; or, Black and White. The last page of vol. 3 is mistakenly numbered 129.";NA
"57";"1800A057";"1800.";"Eliza PARSONS ";"Female.";"THE MISER AND HIS FAMILY A NOVEL IN FOUR VOLUMES BY MRS PARSONS AUTHOR OF THE VALLEY OF ST GOTHARD MYSTERIOUS WARNINGS C";"Brentford:Printed by and for P. Norbury; and sold by J. Wallis, No. 46, Pater-Noster-Row, London, 1800. ";"4 vols (I 238p; II 263p; III 288p; IV 326p). 12°.";"Corvey; CME 3-628-48397-2; EN2 1800: 58; ESTC t173325; OCLC 41886464.";NA;"Dublin 1801 (NUC)."
"58";"1800A058";"1800.";"Johann Heinrich PESTALOZZI ";"Male.";"LEONARD  GERTRUDE A POPULAR STORY WRITTEN ORIGINALLY IN GERMAN TRANSLATED INTO FRENCH AND NOW ATTEMPTED IN ENGLISH WITH THE HOPE OF ITS BEING USEFUL TO THE LOWER ORDERS OF SOCIETY";"Bath:Printed and sold by S. Hazard: sold also by Cadell and Davies, Strand, London; Todd, York; Pennington, Kendal; Bulgin, Bristol; and all other Booksellers, 1800. ";"1 vol.  (367p). 12°.";"BL C.171.bb.2; EM 2555: 13; EN2 1800: 59; ESTC t117390; xOCLC.";"Trans. of Lienhard und Gertrud (1st pt. Berlin, 1781; 2nd, 3rd pt. Frankfurt 1783<U+0096>85). French translation: Léonard et Gertrude (1st, 2nd pt. Lausanne, 1784). Dedication to William Wilberforce, Esq., signed 'The Translator'. ECB 443 lists 2 vols Mawman 1825 edn.";"1824 (another trans.) (NSTC); 1825 (NSTC); Philadelphia 1801 (OCLC)."
"59";"1800A059";"1800.";"Mary PILKINGTON? ";"Female.";"THE CHILD OF HOPE OR INFIDELITY PUNISHED A NOVEL BY A LADY IN THREE VOLUMES";"London:Printed for Vernor and Hood, No. 31, Poultry, by J. Cundee, Ivy-Lane, 1800. ";"3 vols (I 226p; II 239p; III 239p). 12°.";"Corvey; CME 3-628-47263-6; EN2 1800: 4; ESTC t212844; xOCLC.";"For tentative author attribution, see EN2 Update 1.";NA
"60";"1800A060";"1800.";"William Charles PROBY ";"Male.";"THE SPIRIT OF THE CASTLE A ROMANCE IN TWO VOLUMES BY WILLIAM CHARLES PROBY AUTHOR OF THE MYSTERIOUS SEAL C";"London:Printed by J. W. Myers, No 2, Paternoster-Row, for Crosby and Letterman, Stationer's Court, Paternoster-Row, 1800. ";"2 vols (I 264p; II 221p). 12°.";"Corvey; CME 3-628-48400-6; EN2 1800: 61; ESTC n037353; xOCLC.";NA;"Baltimore 1801 (OCLC)."
"61";"1800A061";"1800.";"Jean Baptiste Joseph REGNAULT-WARIN ";"Male.";"THE CAVERN OF STROZZI A VENETIAN TALE";"London:William Lane, 1800. ";"1 vol.  12°.";"No copy of 1st edn located; EN2 1800: 62; xESTC; xOCLC.";"Trans. of La Caverne de Strozzi (Paris, 1798). Details mainly from Blakey (copy not seen). OCLC 34315324 describes a 38pp. version published in London by Burkett and Plumpton, 1800; but this is presumably different from the 1-vol. edn published by Lane, reviewed by CR in Mar 1801, where the price is cited as 3s 6d sewed.";"New York 1801 (OCLC)."
"62";"1800A062";"1800.";"Regina Maria ROCHE ";"Female.";"NOCTURNAL VISIT A TALE IN FOUR VOLUMES BY MARIA REGINA sic ROCHE AUTHOR OF THE CHILDREN OF THE ABBEY MAID OF THE HAMLET VICAR OF LANSDOWNE AND CLERMONT";"London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800. ";"4 vols ( I 309p; II 290p; III 260p; IV 395p). 12°.";"Corvey; CME 3-628-48463-4; EN2 1800: 63; ESTC t127131; OCLC 7032030.";NA;"Dublin 1801 (OCLC); Philadelphia 1801 (OCLC); French trans., 1801; German trans., 1802."
"63";"1800A063";"1800.";"Johann Christoph Friedrich SCHILLER ";"Male.";"THE ARMENIAN OR THE GHOSTSEER A HISTORY FOUNDED ON FACT TRANSLATED FROM THE GERMAN OF F SCHILLER AUTHOR OF THE ROBBERS DON CARLOS C BY THE REV W RENDER";"London:Printed by C. Whittingham, Dean Street, Fetter Lane, for H[.] D. Symonds, Paternoster Row, 1800. ";"4 vols (I vi, 223p; II 243p; III 255p; IV 256p). 12°.";"BL 1154.i.8; EM 2903: 2; EN2 1800: 64; ESTC t100181; OCLC 7089443.";"Trans. of Der Geisterseher. Eine Geschichte aus den Papieren des Grafen von O** (Leipzig, 1789); 2nd and 3rd part continued by X. Y. Z. (i.e. Emanuel Friedrich Wilhelm Ernst Follenius) (Leipzig, 1796<U+0096>97). This follows an earlier translation by D. Boileau of Schiller's original first part only, under the title The Ghost-Seer; or the Apparitionist (London, 1795). Imprint in vols 2 and 3 changes to: 'Printed by J. Cundee, Ivy Lane, [etc.]'.";"Dublin 1800 (ESTC); 1831 (OCLC); Philadelphia 1801 (OCLC)."
"64";"1800A064";"1800.";"Catherine SELDEN ";"Female.";"THE SAILORS A NOVEL IN TWO VOLUMES BY THE AUTHORESS OF COUNT DE SANTERRE THE ENGLISH NUN AND LINDAR";"Reading:Printed by R. Snare and Co. and sold by Crosby and Letterman, Stationer's-Court, Paternoster-Row, London, 1800. ";"2 vols (I 236p; II 180p). 12°.";"O Vet.A5.ef.2351, 2352; EN2 1800: 65; ESTC t178629; OCLC 7032609.";"Collates in sixes.";NA
"65";"1800A065";"1800.";"Catherine SELDEN ";"Female.";"SERENA A NOVEL IN THREE VOLUMES BY CATHARINE SELDEN AUTHOR OF THE ENGLISH NUN C";"London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800. ";"3 vols (I 234p; II 216p; III 221p). 12°.";"Corvey; CME 3-628-48637-8; EM 126: 3; EN2 1800: 66; ESTC t070705; xOCLC.";NA;NA
"66";"1800A066";"1800.";"Sarah SHERIFFE ";"Female.";"HUMBERT CASTLE OR THE ROMANCE OF THE RHONE A NOVEL IN FOUR VOLUMES";"London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800. ";"4 vols (I ii, 312p, ill.; II 318p; III 293p; IV 336p). 12°.";"Corvey; CME 3-628-47752-2; EN2 1800: 67; ESTC n033323; OCLC 6820896.";"Dedication to 'Mrs. F<U+0097><U+0097>R'. Allibone gives attribution to Mrs Sarah Sheriffe, who is there stated to have died in 1849 in her 77th year, writing 3 novels when she was still Miss Bennet (the title above, plus Correlia (EN2 1802: 57) and The Forest of Hohenelbe (EN2 1803: 64)).";NA
"67";"1800A067";"1800.";"Richard SICKELMORE ";"Male.";"MARYJANE A NOVEL IN TWO VOLUMES BY RICHARD SICKELMORE AUTHOR OF EDGAR OR THE PHANTOM OF THE CASTLE AGNES AND LEONORA C C";"London:Printed for the Author, at the Minerva-Press, by William Lane, Leadenhall Street, 1800. ";"2 vols (I 229p, ill.; II 235p). 12°.";"Corvey; CME 3-628-48691-2; EM 7474: 1; EN2 1800: 68; ESTC t127132; OCLC 7073699.";"Dedication to Sir Godfrey Webster, Bart. signed by Richard Sickelmore.";NA
"68";"1800A068";"1800.";"Charlotte SMITH ";"Female.";"THE LETTERS OF A SOLITARY WANDERER CONTAINING NARRATIVES OF VARIOUS DESCRIPTION BY CHARLOTTE SMITH";"London:Printed by and for Sampson Low, Berwick Street, Soho, 1800/02. ";"5 vols (I (1800) vii, 307p; II (1800) 317p; III (1801) 381p; IV (1802) viii, 276p; V (1802) 306p). 12°.";"Corvey; CME 3-628-48660-2; ECB 544; EM 989: 14; EN2 1800: 69; ESTC n003685; NSTC S2380; OCLC 7096924.";"Preface in vol. 1 dated 20 Oct 1800. Preface to the 4th and 5th vols dated 1 Feb 1802. Imprint in vols 4 and 5 changes to 'Printed for T. N. Longman and O. Rees, Paternoster-row'.";"Dublin 1801 (NSTC); German trans., 1802; French trans., 1806 [of 'The Story of Corsiande' as Corsiande de Beauvilliers (BLC)] and 1819 [of 'The Story of Henrietta' as Les Cavernes des Montagnes-Bleues, ou Orgueil et haine (BLPC)]."
"69";"1800A069";"1800.";"Horatio SMITH ";"Male.";"A FAMILY STORY IN THREE VOLUMES BY MR SMITH";"London:Printed by C. Boult, for Crosby and Letterman, Stationers-Court, near Paternoster-Row, 1800. ";"3 vols (I 268p; II 244p; III 262p). 12°.";"Corvey; CME 3-628-48655-6; EN2 1800: 70; xESTC; xOCLC.";"Summers dates 1797, but apparently in error.";NA
"70";"1800A070";"1800.";"Horatio SMITH ";"Male.";"THE RUNAWAY OR THE SEAT OF BENEVOLENCE A NOVEL IN FOUR VOLUMES BY MR SMITH";"London:Printed for Crosby and Letterman, Stationers'-Court, Ludgate-Street, 1800. ";"4 vols (I 255p; II 247p; III 267p; IV 261p). 12°.";"Corvey; CME 3-628-48657-2; EN2 1800: 71; ESTC t196606; xOCLC.";NA;NA
"71";"1800A071";"1800.";"Henry SUMMERSETT? ";"Male.";"JAQUELINE OF OLZEBURG OR FINAL RETRIBUTION A ROMANCE";"London:Printed by T. Plummer, Seething-Lane; and sold by Chapple, Pall-Mall; and R. Dutton, Birchin-Lane, Cornhill, 1800. ";"1 vol.  (191p). 12°.";"Corvey; CME 3-628-47992-4; EM 1010: 16; EN2 1800: 72; ESTC n001023; xOCLC.";"Attributed to Summersett on the t.p. of his Martyn of Fenrose (EN2 1801: 63).";NA
"72";"1800A072";"1800.";"Henry SUMMERSETT ";"Male.";"LEOPOLD WARNDORF A NOVEL IN TWO VOLUMES BY HENRY SUMMERSETT AUTHOR OF THE MAD MAN OF THE MOUNTAIN C C C";"London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800. ";"2 vols (I viii, 294p; II 311p). 12°.";"BL 12613.aa.20; EM 240: 3; EN2 1800: 73; ESTC t068569; OCLC 43313530.";NA;NA
"73";"1800A073";"1800.";"Ann THICKNESSE ";"Female.";"THE SCHOOL FOR FASHION IN TWO VOLUMES BY MRS THICKNESSE";"London:Printed by H. Reynell, No. 21, Piccadilly, for Debrett and Fores, Piccadilly; Hookham, Old Bond Street; and Robinsons, Paternoster-Row, 1800. ";"2 vols (I xviii, 234p, ill.; II 286p, ill.). 8°.";"CtY-BR 1975.801; ECB 584; EN2 1800: 74; ESTC n036333; OCLC 23033816.";"List of 'Subscribers', vol. 1, pp. [iii]<U+0096>iv; 'Dedication. To Fashion', signed 'A. T.', vol. 1, pp. [v]<U+0096>xvii. Frontispiece portrait of 'Mrs Thickness', opp. t.p. in vol. 1; similar portrait of 'Philp. Thickness Esq' opp. t.p. in vol. 2. Collates in fours.";NA
"74";"1800A074";"1800.";"Harriet VENTUM ";"Female.";"SELINA A NOVEL FOUNDED ON FACTS BY A LADY IN THREE VOLUMES";"London:Printed for C. Law, Avemaria-Lane, by Bye and Law, St. John's-Square, Clerkenwell, 1800. ";"3 vols (I viii, 239p; II 268p; III 254p). 12°.";"Corvey; CME 3-628-48643-2; EM 131: 3; EN2 1800: 14; ESTC t066392; OCLC 49468158.";"Preface describes its author as 'a new writer' about to 'enter the lists of public applause in a species of composition, wherein few, among a host of competitors, have been successful' (p. [v]). For author attribution, see EN2 Update 1.";NA
"75";"1800A075";"1800.";"Christian August VULPIUS ";"Male.";"THE HISTORY OF RINALDO RINALDINI CAPTAIN OF BANDITTI TRANSLATED FROM THE GERMAN OF VULPIUS BY I HINCKLEY ESQ IN THREE VOLUMES";"London:Printed by A. Strahan, Printers-Street, for Longman and Rees, Paternoster-Row; and C. Geisweiler, Parliament-Street, 1800. ";"3 vols (I viii, 269p; II 247p; III 200p). 12°.";"ViU PZ2.V84H.1800; EN2 1800: 75; ESTC t219039; OCLC 7121022.";"Trans. of Rinaldo Rinaldini, der Räuberhauptmann (Leipzig, 1799). Half-titles, drop-head and running-titles all read: 'Rinaldo Rinaldini'. Preface, vol. 1, pp. [iii]<U+0096>viii, incorporating 'The Author's Preface [<U+0085>] written on St. Rosalia's day 1798'. 8 pp. (unn.) list of 'Books Printed for T. N. Longman and O. Rees' at end of vol. 3. ECB 494 lists Newman edn, 1831.";"Dublin 1801 (NSTC); 1801 (NSTC); 1831 as Rinaldo Rinaldini, Captain of banditti (NSTC); '4th edn' 1841 (NSTC, OCLC); Charleston, SC, 1814 (OCLC)."
"76";"1800A076";"1800.";"George WALKER ";"Male.";"THE THREE SPANIARDS A ROMANCE BY GEORGE WALKER AUTHOR OF THE VAGABOND C IN THREE VOLUMES";"London:Printed by Sampson Low, for G. Walker, No. 106, Great Portland Street; and Hurst, No. 32, Paternoster-Row, 1800. ";"3 vols (I 295p; II 262p; III 250p). 12°.";"Corvey; CME 3-628-48815-X; ECB 619; EN2 1800: 76; ESTC t181013; OCLC 7121375.";NA;"Dublin 1800 (ESTC); 1821 (NSTC); New York 1801 (OCLC); French trans., 1805."
"77";"1800A077";"1800.";"Helena WELLS ";"Female.";"CONSTANTIA NEVILLE OR THE WEST INDIAN A NOVEL IN THREE VOLUMES BY HELENA WELLS AUTHOR OF THE STEPMOTHER C";"London:Printed by C. Whittingham, Dean-Street, Fetter-Lane, for T. Cadell, jun. and W. Davies, Strand; and W. Creech, Edinburgh, 1800. ";"3 vols (I xxviii, 340p; II vii, 432p; III viii, 380p). 12°.";"BL 12613.d.3; EM 291: 7 and 292: 1; EN2 1800: 77; ESTC t070084; OCLC 6946613.";"Preface dated Little Park-Street, Westminster, 15 Apr 1800. 'List of Subscribers', followed by 'Subscribers on the Continent'  and 'Subscribers in Charlestown, South Carolina', vol. 1, pp. [ix]<U+0096>xxiv. 4 pp. adv. at end of vol. 3 for 2nd edn of same author's The Step-Mother, and for her Letters on Subjects of Importance to the Happiness of Young Females, both with extracts from reviews. OCLC enters under the author's later name of Whitford, and cites as 'First edition of a rare American novel, written by a South Carolina Loyalist'.";"2nd edn 1800 (Corvey), CME 3-628-48886-9; French trans., 1801 [as Constantia Neville, ou la jeune Américaine (Pigoreau)]."
"78";"1800A078";"1800.";"William Frederick WILLIAMS ";"Male.";"FITZMAURICE A NOVEL BY WILLIAM FREDERICK WILLIAMS AUTHOR OF SKETCHES OF MODERN LIFE OR MAN AS HE OUGHT NOT TO BE IN TWO VOLUMES";"London:Printed by S. Gosnell. Little Queen Street, for J. Murray and S. Highley, No. 32, Fleet Street; and J. Harding, St. James's Street, 1800. ";"2 vols (I vi, 210p; II 190p). 12°.";"Corvey; CME 3-628-48965-2; EM 1290: 31; EN2 1800: 78; ESTC 006003; OCLC 36689830.";"Vol. 2 imprint differs: 'London: Printed by Luke Hansard, Great Turnstile, Lincoln's-Inn Fields, [etc.]'.";NA
"79";"1800A079";"1800.";"Sally Sayward Barrell Keating WOOD ";"Female.";"JULIA AND THE ILLUMINATED BARON A NOVEL FOUNDED ON RECENT FACTS WHICH HAVE TRANSPIRED IN THE COURSE OF THE LATE REVOLUTION OF MORAL PRINCIPLES IN FRANCE";"London:W. Row, 1800. ";"2 vols. 12°.";"No complete copy of first edn located; EN2 Update 2; xESTC; xOCLC.";"Originally published Portsmouth, NH, 1800 (OCLC). Details in record from 2nd edn at Indiana University (OCLC 42940726: not seen). This OCLC entry gives author as 'P. Barrell', apparently in error. Format from Bent03.";"2nd edn 1801 (OCLC 42940726: vol. 2, 1800, not 2nd edn)."
"80";"1800A080";"1800.";"Revd WYNDHAM? ";"Male.";"TOURVILLE OR THE MYSTERIOUS LOVER A SENTIMENTAL NOVEL IN TWO VOLUMES";"London:Printed for Crosby and Letterman, Stationers Court, Paternoster-Row, 1800. ";"2 vols (I iv, 184p; II 184p). 12°.";"Corvey; CME 3-628-48764-1; EM 1493: 21; EN2 1800: 79; ESTC n013717; xOCLC.";"'R. Noble, Printer, Old Bailey' below imprint date. Treated as anonymous in ESTC and NUC: the title however apparently links with Men and Women (see EN2 1805: 72), which is attributed to the Revd Mr Wyndham by Summers. However, see EN2 Update 1, under 1808: 18 for a possible connection with Orton Smith.";NA
"81";"1800A081";"1800.";"Mrs YEATES ";"Female.";"ELIZA A NOVEL IN TWO VOLUMES BY MRS YEATES DAUGHTER OF THE LATE HOLLAND COOKSEY ESQ OF BRACES LEIGH IN THE COUNTY OF WORCESTER";"Lambeth:Printed and published by S. Tibson, No. 7, Westminster-Bridge-Road; and sold by C. Chapple, Pall-Mall; J. and E. Kerby, Old Bond-Street; J. Lee, No. 77, Fleet-Street; and West and Hughes, Paternoster-Row, 1800. ";"2 vols (I xii, 168p; II 180p). 12°.";"Corvey; CME 3-628-48984-9; EN2 1800: 80; ESTC t144767; xOCLC.";"Dedication 'to the amiable and humane Mrs. Bland, of Ham-Court in the County of Worcester'. Preface presents author as 'tremblingly alive to all the fears which the first attempt naturally excites' (p. [v]). 'Names of Subscribers', vol. 1, pp. [vii]<U+0096>xii. 'Elegy on the Death of Sir William Jones [<U+0085>], written by R. Cooksey, Esq.', vol. 2, pp. [177]<U+0096>180; novel proper ends on p. 176.";NA
"82";"1800A082";"1800.";NA;"Female.";"VALLEY OF COLLARES OR THE CAVERN OF HORRORS A ROMANCE IN THREE VOLUMES TRANSLATED FROM THE PORTUGUESE";"London:Printed for the Author, at the Minerva-Press, by William Lane, Leadenhall-Street, 1800. ";"3 vols (I 247p; II 273p; III 264p). 12°.";"Corvey; CME 3-628-48853-2; EN2 1800: 81; xESTC; OCLC 7111572.";"No Portuguese original discovered; this might be an original work by Mrs Yorke. Blakey notes 'Dedication to Sir Charles Gould Morgan, Bart.', but not found in Corvey copy.";NA
"83";"1801A001";"1801.";"ANON ";"Female.";"ADAMINA A NOVEL BY A LADY IN TWO VOLUMES";"London:Printed by J. D. Dewick, Aldersgate-Street, for Vernor and Hood, 31, Poultry, 1801. ";"2 vols (I 187p; II 187p). 12°.";"Corvey; CME 3-628-47013-7; ECB 4; EN2 1801: 1; xNSTC; xOCLC.";NA;NA
"84";"1801A002";"1801.";"ANON ";"Unknown.";"AGNES A NOVEL IN THREE VOLUMES BY THE AUTHOR OF FREDERICA RISBERG";"London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1801. ";"3 vols (I 324p; II 369p; III 380p). 12°.";"Corvey; CME 3-628-47026-9; ECB 8; EN2 1801: 2; xNSTC; OCLC 13304326.";NA;"Dublin 1802 (OCLC)."
"85";"1801A003";"1801.";"ANON ";"Unknown.";"CLARA A TALE IN TWO VOLUMES";"London:Printed for G. Kearsley, Fleet-Street, 1801. ";"2 vols (I 262p; II 203p). 12°.";"Corvey; CME 3-628-47286-5; ECB 117; EN2 1801: 3; NSTC C2048; OCLC 6691943.";"'T. Davison, Lombard-Street, White-Friars' in square brackets after imprint date.";NA
"86";"1801A004";"1801.";"ANON ";"Unknown.";"FARTHER EXCURSIONS OF THE OBSERVANT PEDESTRIAN EXEMPLIFIED IN A TOUR TO MARGATE IN FOUR VOLUMES BY THE AUTHOR OF THE OBSERVANT PEDESTRIAN IN TWO VOLUMES MYSTIC COTTAGER MONTROSE C";"London:Printed for R. Dutton, No. 10, Birchin-Lane, Cornhill. By J. D. Dewick, Aldersgate-Street, 1801. ";"4 vols (I xii, 239p; II 237p; III 240p; IV 235p). 12°.";"Corvey; CME 3-628-47635-6; EN2 1801: 5; NSTC M1127; OCLC 12136185.";"Introductory 'To The Reviewers In General' strongly asserts female authorship, in relation to the preceding Observant Pedestrian (1795): 'how will they be surprised to learn, that the subject is the sole effusions of a female pen, although the deep penetration of a certain critical class, could neither discern or imagine such ideas were composed by a woman' (pp. vi<U+0096>vii).";NA
"87";"1801A005";"1801.";"ANON ";"Unknown.";"FIRST LOVE A NOVEL IN THREE VOLUMES";"London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1801. ";"3 vols (I 284p; II 345p; III 365p). 12°.";"Corvey; CME 3-628-47554-6; EN2 1801: 6; xNSTC; xOCLC.";"Lacks sub-title of 'or, The history of Lady Frances Sullivan' given in Blakey (copy not seen). Distinct from First Love; a Tale of my Mother's Times (EN2 1824: 6); and again from First Love: A Novel (EN3 1830: 71), by Margracia Loudon.";NA
