"";"id";"review";"review_title";"date";"notes";"full_meta"
"166";"1802A024";"1802A024_1";"Critical Review";" 2nd ser. 36 (Nov 1802): 357.";"1";"Critical Review, 2nd ser. 36 (Nov 1802): 357."
"167";"1802A024";"1802A024_2";"Monthly Review";" Appendix to 2nd ser. 34 (Jan–Apr 1801): 531–32.";"1";"Monthly Review, Appendix to 2nd ser. 34 (Jan–Apr 1801): 531–32."
"168";"1802A024";"1802A024_3";"Monthly Review";" 2nd ser. 50 (June 1806): 221.";"1";"Monthly Review, 2nd ser. 50 (June 1806): 221."
"169";"1802A026";"1802A026_1";"Critical Review";" 2nd ser. 35 (Aug 1802): 477.";"1";"Critical Review, 2nd ser. 35 (Aug 1802): 477."
"170";"1802A026";"1802A026_2";"Monthly Review";" 2nd ser. 40 (Feb 1803): 208.";"1";"Monthly Review, 2nd ser. 40 (Feb 1803): 208."
"171";"1802A031";"1802A031_1";"Flowers of Literature";"Flowers of Literature (1803): 451.";"1";"Flowers of Literature (1803): 451."
"172";"1802A031";"1802A031_2";"Flowers of Literature";"Flowers of Literature for 1803: ‘[.";"0";"Flowers of Literature for 1803: ‘[."
"173";"1802A032";"1802A032_1";"Critical Review";" 2nd ser. 36 (Sept 1802): 117.";"1";"Critical Review, 2nd ser. 36 (Sept 1802): 117."
"174";"1802A034";"1802A034_1";"Critical Review";" 2nd ser. 37 (Feb 1803): 238.";"1";"Critical Review, 2nd ser. 37 (Feb 1803): 238."
"175";"1802A034";"1802A034_2";"Flowers of Literature";"Flowers of Literature (1803): 459.";"1";"Flowers of Literature (1803): 459."
"176";"1802A035";"1802A035_1";"Critical Review";" 2nd ser. 37 (Jan 1803): 116–17.";"1";"Critical Review, 2nd ser. 37 (Jan 1803): 116–17."
"177";"1802A035";"1802A035_2";"Flowers of Literature";"Flowers of Literature (1803): 442.";"1";"Flowers of Literature (1803): 442."
"178";"1802A035";"1802A035_3";"Flowers of Literature";"Flowers of Literature for 1803: ‘The last NOVEL-WRITER we shall notice is Mr.";"0";"Flowers of Literature for 1803: ‘The last NOVEL-WRITER we shall notice is Mr."
"179";"1802A035";"1802A035_4";"Monthly Review";" 2nd ser. 43 (Apr 1804): 441.";"1";"Monthly Review, 2nd ser. 43 (Apr 1804): 441."
"180";"1802A036";"1802A036_1";"Flowers of Literature";"Flowers of Literature (1803): 461.";"1";"Flowers of Literature (1803): 461."
"181";"1802A036";"1802A036_2";"Flowers of Literature";" we understand Mr.";"0";"Flowers of Literature for 1803: ‘The author of the Strolling Player, we understand Mr."
"182";"1802A036";"1802A036_3";"Monthly Review";" 2nd ser. 40 (Feb 1803): 208.";"1";"Monthly Review, 2nd ser. 40 (Feb 1803): 208."
"183";"1802A037";"1802A037_1";"Flowers of Literature";"Flowers of Literature (1801–02): 452.";"1";"Flowers of Literature (1801–02): 452."
"184";"1802A038";"1802A038_1";"Critical Review";" 2nd ser. 38 (May 1803): 115.";"1";"Critical Review, 2nd ser. 38 (May 1803): 115."
"185";"1802A041";"1802A041_1";"Critical Review";" 2nd ser. 34 (Mar 1802): 356.";"1";"Critical Review, 2nd ser. 34 (Mar 1802): 356."
"186";"1802A041";"1802A041_2";"Monthly Review";" 2nd ser. 41 (May 1803): 103.";"1";"Monthly Review, 2nd ser. 41 (May 1803): 103."
"187";"1802A042";"1802A042_1";"Critical Review";" 2nd ser. 37 (Feb 1803): 237.";"1";"Critical Review, 2nd ser. 37 (Feb 1803): 237."
"188";"1802A044";"1802A044_1";"Critical Review";" 2nd ser. 35 (Aug 1802): 476–77.";"1";"Critical Review, 2nd ser. 35 (Aug 1802): 476–77."
"189";"1802A044";"1802A044_2";"Monthly Review";" 2nd ser. 39 (Dec 1802): 427.";"1";"Monthly Review, 2nd ser. 39 (Dec 1802): 427."
"190";"1802A045";"1802A045_1";"Critical Review";" 2nd ser. 37 (Jan 1803): 117.";"1";"Critical Review, 2nd ser. 37 (Jan 1803): 117."
"191";"1802A046";"1802A046_1";"Monthly Review";" 2nd ser. 43 (Apr 1804): 440–41.";"1";"Monthly Review, 2nd ser. 43 (Apr 1804): 440–41."
"192";"1802A049";"1802A049_1";"Critical Review";" 2nd ser. 36 (Oct 1802): 236.";"1";"Critical Review, 2nd ser. 36 (Oct 1802): 236."
"193";"1802A049";"1802A049_2";"Monthly Review";" 2nd ser. 41 (May 1803): 44–48.";"1";"Monthly Review, 2nd ser. 41 (May 1803): 44–48."
"194";"1802A050";"1802A050_1";"Critical Review";" 2nd ser. 36 (Dec 1802): 478.";"1";"Critical Review, 2nd ser. 36 (Dec 1802): 478."
"195";"1802A052";"1802A052_1";"Flowers of Literature";"Flowers of Literature (1803): 454.";"1";"Flowers of Literature (1803): 454."
"196";"1802A052";"1802A052_2";"Flowers of Literature";" the disadvantages of deformity’. Price: 3s.";"0";"Flowers of Literature is ‘Julietta; or, the disadvantages of deformity’. Price: 3s."
"197";"1802A052";"1802A052_3";"Monthly Review";" 2nd ser. 40 (Feb 1803): 205–07.";"1";"Monthly Review, 2nd ser. 40 (Feb 1803): 205–07."
"198";"1802A053";"1802A053_1";"Flowers of Literature";"Flowers of Literature (1803): 457.";"1";"Flowers of Literature (1803): 457."
"199";"1802A053";"1802A053_2";"Flowers of Literature";"Flowers of Literature for 1803: ‘Mrs.";"0";"Flowers of Literature for 1803: ‘Mrs."
"200";"1802A055";"1802A055_1";"Critical Review";" 2nd ser. 38 (July 1803): 358.";"1";"Critical Review, 2nd ser. 38 (July 1803): 358."
"201";"1802A056";"1802A056_1";"Critical Review";" 2nd ser. 37 (Mar 1803): 356.";"1";"Critical Review, 2nd ser. 37 (Mar 1803): 356."
"202";"1802A056";"1802A056_2";"Flowers of Literature";"Flowers of Literature (1803): 457.";"1";"Flowers of Literature (1803): 457."
"203";"1802A056";"1802A056_3";"Flowers of Literature";" the unknown authors of Monkton [sic] and of Le Forester [EN2 1802: 16] stand eminently conspicuous.";"0";"Flowers of Literature for 1803: ‘Among the novel writers of the male sex, the unknown authors of Monkton [sic] and of Le Forester [EN2 1802: 16] stand eminently conspicuous."
"204";"1802A059";"1802A059_1";"Critical Review";" 2nd ser. 35 (May 1802): 113–14.";"1";"Critical Review, 2nd ser. 35 (May 1802): 113–14."
"205";"1802A059";"1802A059_2";"Flowers of Literature";"Flowers of Literature (1803): 440.";"1";"Flowers of Literature (1803): 440."
"206";"1802A059";"1802A059_3";"Monthly Review";" 2nd ser. 42 (Sept 1803): 86–93.";"1";"Monthly Review, 2nd ser. 42 (Sept 1803): 86–93."
"207";"1802A060";"1802A060_1";"Flowers of Literature";"Flowers of Literature (1803): 452.";"1";"Flowers of Literature (1803): 452."
"208";"1802A060";"1802A060_2";"Flowers of Literature";"Flowers of Literature for 1803: ‘Among our present female writers Mrs.";"0";"Flowers of Literature for 1803: ‘Among our present female writers Mrs."
"209";"1802A061";"1802A061_1";"Critical Review";" 2nd ser. 35 (Aug 1802): 477.";"1";"Critical Review, 2nd ser. 35 (Aug 1802): 477."
"210";"1802A061";"1802A061_2";"Monthly Review";" 2nd ser. 41 (May 1803): 103–04.";"1";"Monthly Review, 2nd ser. 41 (May 1803): 103–04."
"211";"1803A002";"1803A002_1";"Critical Review";" 3rd ser. 2 (May 1804): 113–14.";"1";"Critical Review, 3rd ser. 2 (May 1804): 113–14."
"212";"1803A002";"1803A002_2";"Monthly Review";" 2nd ser. 44 (Aug 1804): 424–25.";"1";"Monthly Review, 2nd ser. 44 (Aug 1804): 424–25."
"213";"1803A004";"1803A004_1";"Critical Review";" 2nd ser. 38 (June 1803): 237.";"1";"Critical Review, 2nd ser. 38 (June 1803): 237."
"214";"1803A006";"1803A006_1";"Critical Review";" 2nd ser. 37 (Apr 1803): 478.";"1";"Critical Review, 2nd ser. 37 (Apr 1803): 478."
"215";"1803A009";"1803A009_1";"Critical Review";"Critical Review 3rd ser. 1 (Feb 1804): 237–38.";"1";"Critical Review 3rd ser. 1 (Feb 1804): 237–38."
"216";"1803A009";"1803A009_2";"Monthly Review";" 2nd ser. 45 (Oct 1804): 214.";"1";"Monthly Review, 2nd ser. 45 (Oct 1804): 214."
"217";"1803A010";"1803A010_1";"Monthly Review";" 2nd ser. 45 (Oct 1804): 212–13.";"1";"Monthly Review, 2nd ser. 45 (Oct 1804): 212–13."
"218";"1803A011";"1803A011_1";"Critical Review";" 2nd ser. 37 (Apr 1803): 478.";"1";"Critical Review, 2nd ser. 37 (Apr 1803): 478."
"219";"1803A012";"1803A012_1";"Critical Review";" 2nd ser. 38 (Aug 1803): 478.";"1";"Critical Review, 2nd ser. 38 (Aug 1803): 478."
"220";"1803A014";"1803A014_1";"Critical Review";" 2nd ser. 38 (Aug 1803): 477–78.";"1";"Critical Review, 2nd ser. 38 (Aug 1803): 477–78."
"221";"1803A016";"1803A016_1";"Critical Review";"Critical Review 3rd ser. 1 (Jan 1804): 119.";"1";"Critical Review 3rd ser. 1 (Jan 1804): 119."
"222";"1803A016";"1803A016_2";"Monthly Review";" 2nd ser. 44 (July 1804): 319.";"1";"Monthly Review, 2nd ser. 44 (July 1804): 319."
"223";"1803A018";"1803A018_1";"Critical Review";" 2nd ser. 39 (Sept 1803): 119.";"1";"Critical Review, 2nd ser. 39 (Sept 1803): 119."
"224";"1803A019";"1803A019_1";"Critical Review";" 3rd ser. 3 (Nov 1804): 360.";"1";"Critical Review, 3rd ser. 3 (Nov 1804): 360."
"225";"1803A020";"1803A020_1";"Critical Review";" 2nd ser. 38 (Aug 1803): 478.";"1";"Critical Review, 2nd ser. 38 (Aug 1803): 478."
"226";"1803A021";"1803A021_1";"Critical Review";" 3rd ser. 1 (Mar 1804): 358.";"1";"Critical Review, 3rd ser. 1 (Mar 1804): 358."
"227";"1803A021";"1803A021_2";"Monthly Review";" 2nd ser. 45 (Oct 1804): 211.";"1";"Monthly Review, 2nd ser. 45 (Oct 1804): 211."
"228";"1803A023";"1803A023_1";"Critical Review";" 3rd ser. 2 (May 1804): 114–15.";"1";"Critical Review, 3rd ser. 2 (May 1804): 114–15."
"229";"1803A023";"1803A023_2";"Critical Review";" Appendix to 3rd ser. 17 (May–Aug 1809): 474–81.";"1";"Critical Review, Appendix to 3rd ser. 17 (May–Aug 1809): 474–81."
"230";"1803A023";"1803A023_3";"Flowers of Literature";"Flowers of Literature (1803): 455.";"1";"Flowers of Literature (1803): 455."
"231";"1803A023";"1803A023_4";"Flowers of Literature";"Flowers of Literature for 1803: ‘Mrs.";"0";"Flowers of Literature for 1803: ‘Mrs."
"232";"1803A023";"1803A023_5";"Monthly Review";" Appendix to 2nd ser. 58 (Jan–Apr 1809): 512–15.";"1";"Monthly Review, Appendix to 2nd ser. 58 (Jan–Apr 1809): 512–15."
"233";"1803A024";"1803A024_1";"Critical Review";" Appendix to 3rd ser. 16 (Jan–Apr 1809): 502–11.";"1";"Critical Review, Appendix to 3rd ser. 16 (Jan–Apr 1809): 502–11."
"234";"1803A024";"1803A024_2";"Monthly Review";" Appendix to 2nd ser. 57 (Sept–Dec 1808): 471–73.";"1";"Monthly Review, Appendix to 2nd ser. 57 (Sept–Dec 1808): 471–73."
"235";"1803A025";"1803A025_1";"Monthly Review";" 2nd ser. 41 (Oct 1803): 131–42.";"0";"Monthly Review, 2nd ser. 41 (Oct 1803): 131–42."
"236";"1803A025";"1803A025_2";"Star";" never fails to command the smiles and the tears of the unprejudiced audience.";"1";"Starch criticism may, perhaps, proscribe the seria mixta jocis, as trenching on the essential law of unity of design: but real life constantly exhibits a compound scene; and the weeping comedy, if ably conducted, never fails to command the smiles and the tears of the unprejudiced audience."
"237";"1803A027";"1803A027_1";"Critical Review";" 2nd ser. 37 (Apr 1803): 477–78.";"1";"Critical Review, 2nd ser. 37 (Apr 1803): 477–78."
"238";"1803A028";"1803A028_1";"Critical Review";" 2nd ser. 37 (Apr 1803): 478The first two volumes of this work are professedly translated from the French novel which furnished Mr.";"1";"Critical Review, 2nd ser. 37 (Apr 1803): 478The first two volumes of this work are professedly translated from the French novel which furnished Mr."
"239";"1803A030";"1803A030_1";"Critical Review";" 3rd ser. 1 (Feb 1804): 238–39.";"1";"Critical Review, 3rd ser. 1 (Feb 1804): 238–39."
"240";"1803A031";"1803A031_1";"Flowers of Literature";"Flowers of Literature (1803): 466.";"1";"Flowers of Literature (1803): 466."
"241";"1803A031";"1803A031_2";"Flowers of Literature";"Flowers of Literature for 1803: ‘[.";"0";"Flowers of Literature for 1803: ‘[."
"242";"1803A031";"1803A031_3";"Monthly Review";" 2nd ser. 44 (Aug 1804): 424.";"1";"Monthly Review, 2nd ser. 44 (Aug 1804): 424."
"243";"1803A032";"1803A032_1";"Critical Review";" 2nd ser. 39 (Oct 1803): 235.";"1";"Critical Review, 2nd ser. 39 (Oct 1803): 235."
"244";"1803A032";"1803A032_2";"Flowers of Literature";"Flowers of Literature (1803): 456.";"1";"Flowers of Literature (1803): 456."
"245";"1803A033";"1803A033_1";"Flowers of Literature";"Flowers of Literature (1803): 465.";"1";"Flowers of Literature (1803): 465."
"246";"1803A033";"1803A033_2";"Flowers of Literature";" those pictures of domestic happiness she has so agreeably traced in her production [.";"0";"Flowers of Literature for 1803: ‘Estimable is the novel published by Miss GUNNING, who will, we hope, feel realised, for her felicity, those pictures of domestic happiness she has so agreeably traced in her production [."
"247";"1803A034";"1803A034_1";"Critical Review";"Critical Review 3rd ser. 1 (Feb 1804): 238.";"1";"Critical Review 3rd ser. 1 (Feb 1804): 238."
"248";"1803A034";"1803A034_2";"Monthly Review";" 2nd ser. 45 (Nov 1804): 313–14.";"1";"Monthly Review, 2nd ser. 45 (Nov 1804): 313–14."
"249";"1803A035";"1803A035_1";"Monthly Review";" 2nd ser. 45 (Oct 1804): 212.";"1";"Monthly Review, 2nd ser. 45 (Oct 1804): 212."
"250";"1803A036";"1803A036_1";"Critical Review";" 2nd ser. 38 (June 1803): 237–38.";"1";"Critical Review, 2nd ser. 38 (June 1803): 237–38."
"251";"1803A036";"1803A036_2";"Critical Review";" 3rd ser. 3 (Oct 1804): 239.";"1";"Critical Review, 3rd ser. 3 (Oct 1804): 239."
"252";"1803A038";"1803A038_1";"Critical Review";" 2nd ser. 38 (Aug 1803): 478.";"1";"Critical Review, 2nd ser. 38 (Aug 1803): 478."
"253";"1803A039";"1803A039_1";"Critical Review";" 3rd ser. 5 (May 1805): 26–29.";"1";"Critical Review, 3rd ser. 5 (May 1805): 26–29."
"254";"1803A039";"1803A039_2";"Flowers of Literature";"Flowers of Literature (1804): 463.";"1";"Flowers of Literature (1804): 463."
"255";"1803A039";"1803A039_3";"Flowers of Literature";" M.";"0";"Flowers of Literature for 1804: [Following on from discussion of La Fontaine]: ‘Another German, of considerable talent, M."
"256";"1803A042";"1803A042_1";"Critical Review";" 2nd ser. 39 (Oct 1803): 236–37.";"1";"Critical Review, 2nd ser. 39 (Oct 1803): 236–37."
"257";"1803A043";"1803A043_1";"Critical Review";" Appendix to 2nd ser. 39 (Sept–Dec 1803): 556–63.";"1";"Critical Review, Appendix to 2nd ser. 39 (Sept–Dec 1803): 556–63."
"258";"1803A043";"1803A043_2";"Critical Review";" 3rd ser. 2 (June 1804): 235–36.";"1";"Critical Review, 3rd ser. 2 (June 1804): 235–36."
"259";"1803A043";"1803A043_3";"Flowers of Literature";"Flowers of Literature (1803): 465.";"1";"Flowers of Literature (1803): 465."
"260";"1803A043";"1803A043_4";"Monthly Review";" Appendix to 2nd ser. 41 (May–Aug 1803): 487–92.";"1";"Monthly Review, Appendix to 2nd ser. 41 (May–Aug 1803): 487–92."
"261";"1803A043";"1803A043_5";"Monthly Review";" 2nd ser. 43 (Apr 1804): 441.";"1";"Monthly Review, 2nd ser. 43 (Apr 1804): 441."
"262";"1803A044";"1803A044_1";"Flowers of Literature";"Flowers of Literature (1803): 464.";"1";"Flowers of Literature (1803): 464."
"263";"1803A044";"1803A044_2";"Flowers of Literature";"Flowers of Literature for 1803: ‘The last NOVEL-WRITER we shall notice is Mr.";"0";"Flowers of Literature for 1803: ‘The last NOVEL-WRITER we shall notice is Mr."
"264";"1803A047";"1803A047_1";"Critical Review";" 2nd ser. 39 (Oct 1803): 236.";"0";"Critical Review, 2nd ser. 39 (Oct 1803): 236."
"265";"1803A047";"1803A047_2";"Critical Review";" I am contented.” ’ Vol. iii. P. 285.Notes: Listed under ‘Monthly Catalogue: Novels’.";"0";"Critical Review, but were more assured, as we proceeded, that his acquaintance with the different scenes, which he pretends to describe, was indeed very slight. What relates to the sharpers appears to us the most faithful copy; but whether the author have really suffered by their tricks, or that we have little experience in swindling, must remain uncertain.As the story consists of distinct adventures, hanging together, with very little exception, by the thread of the hero only, we cannot speak of the conduct of the plot; but the little management of this kind that appears is not very dextrous. The early account of Peregrine’s mother should have been more obscurely hinted at. We see very soon that he is the nephew of Rupee. The characters are neither well discriminated, nor consistently supported.—Let us now ask the writer, Have we read his work?—The apology for the life of an author strikes us so forcibly and pointedly, that we are tempted to transcribe it. ‘ “Yes,” replied L———, “let others affect to despise what they call an author; for my part, I am as contented in a state of literature as I could be in any other. However, it is not without its disadvantages. If some are pleased to say it is more laborious than a porter, they must doubtless acknowledge that few professions are more ancient and honourable. It is true, indeed, that its profits are not great; but it may be said again, that what is got (with regard to labour at least) is well earned; and to add, what I must ever think conclusive in its favour, who can speak against a trade which even those, who do not require it as a profession, exercise as a pleasure? In one word, my friends, I am contented.” ’ Vol. iii. P. 285.Notes: Listed under ‘Monthly Catalogue: Novels’."
"266";"1803A048";"1803A048_1";"Critical Review";" 2nd ser. 39 (Dec 1803): 480.";"1";"Critical Review, 2nd ser. 39 (Dec 1803): 480."
"267";"1803A050";"1803A050_1";"Critical Review";" 2nd ser. 37 (Mar 1803): 356.";"1";"Critical Review, 2nd ser. 37 (Mar 1803): 356."
"268";"1803A051";"1803A051_1";"Critical Review";" 2nd ser. 38 (July 1803): 358.";"1";"Critical Review, 2nd ser. 38 (July 1803): 358."
"269";"1803A051";"1803A051_2";"Flowers of Literature";"Flowers of Literature (1804): 449.";"1";"Flowers of Literature (1804): 449."
"270";"1803A051";"1803A051_3";"Monthly Review";" 2nd ser. 43 (Apr 1804): 441–42.";"1";"Monthly Review, 2nd ser. 43 (Apr 1804): 441–42."
"271";"1803A055";"1803A055_1";"Flowers of Literature";"Flowers of Literature (1804): 463.";"1";"Flowers of Literature (1804): 463."
"272";"1803A055";"1803A055_2";"Flowers of Literature";"Flowers of Literature for 1804: ‘The unknown author of “St.";"0";"Flowers of Literature for 1804: ‘The unknown author of “St."
"273";"1803A055";"1803A055_3";"Monthly Review";" 2nd ser. 43 (Mar 1804): 266–68.";"1";"Monthly Review, 2nd ser. 43 (Mar 1804): 266–68."
"274";"1803A057";"1803A057_1";"Critical Review";" 2nd ser. 39 (Oct 1803): 168–72.";"1";"Critical Review, 2nd ser. 39 (Oct 1803): 168–72."
"275";"1803A058";"1803A058_1";"Critical Review";" 3rd ser. 3 (Oct 1804): 237.";"1";"Critical Review, 3rd ser. 3 (Oct 1804): 237."
"276";"1803A059";"1803A059_1";"Critical Review";" 2nd ser. 39 (Sept 1803): 120.";"1";"Critical Review, 2nd ser. 39 (Sept 1803): 120."
"277";"1803A059";"1803A059_2";"Flowers of Literature";"Flowers of Literature (1803): 461.";"1";"Flowers of Literature (1803): 461."
"278";"1803A059";"1803A059_3";"Flowers of Literature";" in which she has so eminently succeeded’ (p.";"0";"Flowers of Literature for 1803: ‘Estimable is the novel published by Miss GUNNING, who will, we hope, feel realised, for her felicity, those pictures of domestic happiness she has so agreeably traced in her production; as well as that of Miss PORTER, who will, we doubt not, by the deserved applause she has met with, be encouraged to farther exertions in this kind of writing, in which she has so eminently succeeded’ (p."
"279";"1803A059";"1803A059_4";"Monthly Review";" 2nd ser. 43 (Feb 1804): 214–15.";"1";"Monthly Review, 2nd ser. 43 (Feb 1804): 214–15."
"280";"1803A060";"1803A060_1";"Critical Review";" 2nd ser. 39 (Sept 1803): 119–20.";"1";"Critical Review, 2nd ser. 39 (Sept 1803): 119–20."
"281";"1803A061";"1803A061_1";"Critical Review";" 2nd ser. 39 (Nov 1803): 357.";"1";"Critical Review, 2nd ser. 39 (Nov 1803): 357."
"282";"1803A062";"1803A062_1";"Flowers of Literature";"Flowers of Literature (1803): 443.";"1";"Flowers of Literature (1803): 443."
"283";"1803A062";"1803A062_2";"Monthly Review";" Appendix to 2nd ser. 39 (Sept–Dec 1802): 474–76.";"1";"Monthly Review, Appendix to 2nd ser. 39 (Sept–Dec 1802): 474–76."
