;Unnamed: 0_x;id;review;review_title;date_x;notes_x;full_meta;Unnamed: 0_y;date_y;author;gender;title;publication;format;cat;notes_y;further_eds
38;39.0;1800A047;1800A047_1;Critical Review; 2nd ser. 30 (Sept 1800): 116.;1;Critical Review, 2nd ser. 30 (Sept 1800): 116.;47;1800.0;Francis LATHOM ;Male.;MYSTERY A NOVEL IN TWO VOLUMES BY FRANCIS LATHOM AUTHOR OF MEN AND MANNERS OF WHICH A NEW EDITION IS JUST PUBLISHED THE MIDNIGHT BELL THE CASTLE OF OLLADA C;London:Printed for H. D. Symonds, Paternoster-Row, by T. Davison, Lombard-Street, White-Friars, 1800. ;"2 vols (I viii, 292p; II 268p). 12°.";"Corvey; CME 3-628-47961-4; EN2 1800: 49; ESTC t231339; OCLC 6875634.";;Dublin 1800 (ESTC).
39;40.0;1800A047;1800A047_2;Monthly Review; 2nd ser. 33 (Oct 1800): 207.;1;Monthly Review, 2nd ser. 33 (Oct 1800): 207.;47;1800.0;Francis LATHOM ;Male.;MYSTERY A NOVEL IN TWO VOLUMES BY FRANCIS LATHOM AUTHOR OF MEN AND MANNERS OF WHICH A NEW EDITION IS JUST PUBLISHED THE MIDNIGHT BELL THE CASTLE OF OLLADA C;London:Printed for H. D. Symonds, Paternoster-Row, by T. Davison, Lombard-Street, White-Friars, 1800. ;"2 vols (I viii, 292p; II 268p). 12°.";"Corvey; CME 3-628-47961-4; EN2 1800: 49; ESTC t231339; OCLC 6875634.";;Dublin 1800 (ESTC).
40;41.0;1800A049;1800A049_1;Critical Review; 2nd ser. 32 (June 1801): 231.;1;Critical Review, 2nd ser. 32 (June 1801): 231.;49;1800.0;William LINLEY ;Male.;FORBIDDEN APARTMENTS A TALE IN TWO VOLUMES BY WILLIAM LINLEY;London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800. ;"2 vols (I x, 280p; II 328p). 12°.";"MH-H *EC8.L6487.800f; EM 1007: 26; EN2 1800: 51; ESTC n002288; OCLC 27533678.";Preface argues the case for compactness in fiction, compared with stories by some female authors 'made to drag through six volumes' (p. vii).;French trans., 1801 [as Le Jeune Héritier, ou les appartements défendus (CCFR)].
41;42.0;1800A050;1800A050_1;Critical Review; 2nd ser. 31 (Mar 1801): 355.;1;Critical Review, 2nd ser. 31 (Mar 1801): 355.;50;1800.0;P. LITTLEJOHN ;Male.;THE MISTAKE OR SOMETHING BEYOND A JOKE IN THREE VOLUMES BY P LITTLEJOHN AUTHOR OF HENRY AND THE CIPHER;London:Printed for the Author, by J. Bonsor, Salisbury Square. And sold by T. Hurst, Paternoster-Row, Kerbys', Bond Street, and Dutton, Birchin Lane, 1800. ;"3 vols (I xi, 238p; II 240p; III 266p). 12°.";"Corvey; CME 3-628-48033-7; EM 7474: 3; EN2 1800: 52; ESTC t110147; xOCLC.";;French trans., 1801.
42;43.0;1800A050;1800A050_2;Monthly Review; 2nd ser. 35 (July 1801): 33132.;1;Monthly Review, 2nd ser. 35 (July 1801): 33132.;50;1800.0;P. LITTLEJOHN ;Male.;THE MISTAKE OR SOMETHING BEYOND A JOKE IN THREE VOLUMES BY P LITTLEJOHN AUTHOR OF HENRY AND THE CIPHER;London:Printed for the Author, by J. Bonsor, Salisbury Square. And sold by T. Hurst, Paternoster-Row, Kerbys', Bond Street, and Dutton, Birchin Lane, 1800. ;"3 vols (I xi, 238p; II 240p; III 266p). 12°.";"Corvey; CME 3-628-48033-7; EM 7474: 3; EN2 1800: 52; ESTC t110147; xOCLC.";;French trans., 1801.
43;44.0;1800A053;1800A053_1;Critical Review; 2nd ser. 31 (Mar 1801): 356.;1;Critical Review, 2nd ser. 31 (Mar 1801): 356.;53;1800.0;Mrs MARTIN ;Female.;JEANNETTE A NOVEL IN FOUR VOLUMES BY THE AUTHOR OF MELBOURNE REGINALD DELORAINE C;London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800. ;"4 vols (I 279p; II 263p; III 254p; IV 216p). 12°.";"Corvey; CME 3-628-48012-4; EN2 1800: 54; xESTC; xOCLC.";;
44;45.0;1800A055;1800A055_1;Critical Review; 2nd ser. 28 (Mar 1800): 26476.;1;Critical Review, 2nd ser. 28 (Mar 1800): 26476.;55;1800.0;John MOORE ;Male.;MORDAUNT SKETCHES OF LIFE CHARACTERS AND MANNERS IN VARIOUS COUNTRIES INCLUDING THE MEMOIRS OF A FRENCH LADY OF QUALITY BY THE AUTHOR OF ZELUCO  EDWARD;"London:Printed for G. G. and J. Robinson, Paternoster-Row; S. Hamilton, Falcon-Court, Fleet-Street, 1800. ";"3 vols (I ii, 403p; II ii, 408p; III ii, 460p). 8°.";"BL 12611.h.16; CME 3-628-48297-6; EM 197: 1; EN2 1800: 56; ESTC t057357; OCLC 3890141.";Corvey copy has misbound pages at end of vol. 1.;"Dublin 1800 (ESTC); Chiswick 1830 (NSTC); New York 1801 (OCLC)."
45;46.0;1800A055;1800A055_2;Monthly Review; 2nd ser. 32 (June 1800): 14952.;1;Monthly Review, 2nd ser. 32 (June 1800): 14952.;55;1800.0;John MOORE ;Male.;MORDAUNT SKETCHES OF LIFE CHARACTERS AND MANNERS IN VARIOUS COUNTRIES INCLUDING THE MEMOIRS OF A FRENCH LADY OF QUALITY BY THE AUTHOR OF ZELUCO  EDWARD;"London:Printed for G. G. and J. Robinson, Paternoster-Row; S. Hamilton, Falcon-Court, Fleet-Street, 1800. ";"3 vols (I ii, 403p; II ii, 408p; III ii, 460p). 8°.";"BL 12611.h.16; CME 3-628-48297-6; EM 197: 1; EN2 1800: 56; ESTC t057357; OCLC 3890141.";Corvey copy has misbound pages at end of vol. 1.;"Dublin 1800 (ESTC); Chiswick 1830 (NSTC); New York 1801 (OCLC)."
46;47.0;1800A057;1800A057_1;Critical Review; 2nd ser. 32 (May 1801): 10506.;1;Critical Review, 2nd ser. 32 (May 1801): 10506.;57;1800.0;Eliza PARSONS ;Female.;THE MISER AND HIS FAMILY A NOVEL IN FOUR VOLUMES BY MRS PARSONS AUTHOR OF THE VALLEY OF ST GOTHARD MYSTERIOUS WARNINGS C;"Brentford:Printed by and for P. Norbury; and sold by J. Wallis, No. 46, Pater-Noster-Row, London, 1800. ";"4 vols (I 238p; II 263p; III 288p; IV 326p). 12°.";"Corvey; CME 3-628-48397-2; EN2 1800: 58; ESTC t173325; OCLC 41886464.";;Dublin 1801 (NUC).
47;48.0;1800A058;1800A058_1;Critical Review; 2nd ser. 33 (Nov 1801): 354.;1;Critical Review, 2nd ser. 33 (Nov 1801): 354.;58;1800.0;Johann Heinrich PESTALOZZI ;Male.;LEONARD  GERTRUDE A POPULAR STORY WRITTEN ORIGINALLY IN GERMAN TRANSLATED INTO FRENCH AND NOW ATTEMPTED IN ENGLISH WITH THE HOPE OF ITS BEING USEFUL TO THE LOWER ORDERS OF SOCIETY;"Bath:Printed and sold by S. Hazard: sold also by Cadell and Davies, Strand, London; Todd, York; Pennington, Kendal; Bulgin, Bristol; and all other Booksellers, 1800. ";1 vol.  (367p). 12°.;"BL C.171.bb.2; EM 2555: 13; EN2 1800: 59; ESTC t117390; xOCLC.";"Trans. of Lienhard und Gertrud (1st pt. Berlin, 1781; 2nd, 3rd pt. Frankfurt 1783<U+0096>85). French translation: Léonard et Gertrude (1st, 2nd pt. Lausanne, 1784). Dedication to William Wilberforce, Esq., signed 'The Translator'. ECB 443 lists 2 vols Mawman 1825 edn.";"1824 (another trans.) (NSTC); 1825 (NSTC); Philadelphia 1801 (OCLC)."
48;49.0;1800A058;1800A058_2;Monthly Review; 2nd ser. 33 (Dec 1800): 446.;1;Monthly Review, 2nd ser. 33 (Dec 1800): 446.;58;1800.0;Johann Heinrich PESTALOZZI ;Male.;LEONARD  GERTRUDE A POPULAR STORY WRITTEN ORIGINALLY IN GERMAN TRANSLATED INTO FRENCH AND NOW ATTEMPTED IN ENGLISH WITH THE HOPE OF ITS BEING USEFUL TO THE LOWER ORDERS OF SOCIETY;"Bath:Printed and sold by S. Hazard: sold also by Cadell and Davies, Strand, London; Todd, York; Pennington, Kendal; Bulgin, Bristol; and all other Booksellers, 1800. ";1 vol.  (367p). 12°.;"BL C.171.bb.2; EM 2555: 13; EN2 1800: 59; ESTC t117390; xOCLC.";"Trans. of Lienhard und Gertrud (1st pt. Berlin, 1781; 2nd, 3rd pt. Frankfurt 1783<U+0096>85). French translation: Léonard et Gertrude (1st, 2nd pt. Lausanne, 1784). Dedication to William Wilberforce, Esq., signed 'The Translator'. ECB 443 lists 2 vols Mawman 1825 edn.";"1824 (another trans.) (NSTC); 1825 (NSTC); Philadelphia 1801 (OCLC)."
49;50.0;1800A059;1800A059_1;Critical Review; 2nd ser. 31 (Jan 1801): 11516.;1;Critical Review, 2nd ser. 31 (Jan 1801): 11516.;59;1800.0;Mary PILKINGTON? ;Female.;THE CHILD OF HOPE OR INFIDELITY PUNISHED A NOVEL BY A LADY IN THREE VOLUMES;London:Printed for Vernor and Hood, No. 31, Poultry, by J. Cundee, Ivy-Lane, 1800. ;"3 vols (I 226p; II 239p; III 239p). 12°.";"Corvey; CME 3-628-47263-6; EN2 1800: 4; ESTC t212844; xOCLC.";For tentative author attribution, see EN2 Update 1.;
50;51.0;1800A061;1800A061_1;Critical Review; 2nd ser. 31 (Mar 1801): 355.;1;Critical Review, 2nd ser. 31 (Mar 1801): 355.;61;1800.0;Jean Baptiste Joseph REGNAULT-WARIN ;Male.;THE CAVERN OF STROZZI A VENETIAN TALE;London:William Lane, 1800. ;1 vol.  12°.;"No copy of 1st edn located; EN2 1800: 62; xESTC; xOCLC.";"Trans. of La Caverne de Strozzi (Paris, 1798). Details mainly from Blakey (copy not seen). OCLC 34315324 describes a 38pp. version published in London by Burkett and Plumpton, 1800; but this is presumably different from the 1-vol. edn published by Lane, reviewed by CR in Mar 1801, where the price is cited as 3s 6d sewed.";New York 1801 (OCLC).
51;52.0;1800A064;1800A064_1;Critical Review; 2nd ser. 31 (Feb 1801): 235.;1;Critical Review, 2nd ser. 31 (Feb 1801): 235.;64;1800.0;Catherine SELDEN ;Female.;THE SAILORS A NOVEL IN TWO VOLUMES BY THE AUTHORESS OF COUNT DE SANTERRE THE ENGLISH NUN AND LINDAR;Reading:Printed by R. Snare and Co. and sold by Crosby and Letterman, Stationer's-Court, Paternoster-Row, London, 1800. ;"2 vols (I 236p; II 180p). 12°.";"O Vet.A5.ef.2351, 2352; EN2 1800: 65; ESTC t178629; OCLC 7032609.";Collates in sixes.;
52;53.0;1800A066;1800A066_1;Critical Review; 2nd ser. 32 (June 1801): 231.;1;Critical Review, 2nd ser. 32 (June 1801): 231.;66;1800.0;Sarah SHERIFFE ;Female.;HUMBERT CASTLE OR THE ROMANCE OF THE RHONE A NOVEL IN FOUR VOLUMES;London:Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800. ;"4 vols (I ii, 312p, ill.; II 318p; III 293p; IV 336p). 12°.";"Corvey; CME 3-628-47752-2; EN2 1800: 67; ESTC n033323; OCLC 6820896.";Dedication to 'Mrs. F<U+0097><U+0097>R'. Allibone gives attribution to Mrs Sarah Sheriffe, who is there stated to have died in 1849 in her 77th year, writing 3 novels when she was still Miss Bennet (the title above, plus Correlia (EN2 1802: 57) and The Forest of Hohenelbe (EN2 1803: 64)).;
53;54.0;1800A067;1800A067_1;Critical Review; 2nd ser. 31 (Feb 1801): 236.;1;Critical Review, 2nd ser. 31 (Feb 1801): 236.;67;1800.0;Richard SICKELMORE ;Male.;MARYJANE A NOVEL IN TWO VOLUMES BY RICHARD SICKELMORE AUTHOR OF EDGAR OR THE PHANTOM OF THE CASTLE AGNES AND LEONORA C C;London:Printed for the Author, at the Minerva-Press, by William Lane, Leadenhall Street, 1800. ;"2 vols (I 229p, ill.; II 235p). 12°.";"Corvey; CME 3-628-48691-2; EM 7474: 1; EN2 1800: 68; ESTC t127132; OCLC 7073699.";Dedication to Sir Godfrey Webster, Bart. signed by Richard Sickelmore.;
54;55.0;1800A068;1800A068_1;Critical Review; 2nd ser. 32 (May 1801): 3542.;1;Critical Review, 2nd ser. 32 (May 1801): 3542.;68;1800.0;Charlotte SMITH ;Female.;THE LETTERS OF A SOLITARY WANDERER CONTAINING NARRATIVES OF VARIOUS DESCRIPTION BY CHARLOTTE SMITH;London:Printed by and for Sampson Low, Berwick Street, Soho, 1800/02. ;"5 vols (I (1800) vii, 307p; II (1800) 317p; III (1801) 381p; IV (1802) viii, 276p; V (1802) 306p). 12°.";"Corvey; CME 3-628-48660-2; ECB 544; EM 989: 14; EN2 1800: 69; ESTC n003685; NSTC S2380; OCLC 7096924.";Preface in vol. 1 dated 20 Oct 1800. Preface to the 4th and 5th vols dated 1 Feb 1802. Imprint in vols 4 and 5 changes to 'Printed for T. N. Longman and O. Rees, Paternoster-row'.;"Dublin 1801 (NSTC); German trans., 1802; French trans., 1806 [of 'The Story of Corsiande' as Corsiande de Beauvilliers (BLC)] and 1819 [of 'The Story of Henrietta' as Les Cavernes des Montagnes-Bleues, ou Orgueil et haine (BLPC)]."
55;56.0;1800A068;1800A068_2;Critical Review; 2nd ser. 37 (Jan 1803): 5458.;1;Critical Review, 2nd ser. 37 (Jan 1803): 5458.;68;1800.0;Charlotte SMITH ;Female.;THE LETTERS OF A SOLITARY WANDERER CONTAINING NARRATIVES OF VARIOUS DESCRIPTION BY CHARLOTTE SMITH;London:Printed by and for Sampson Low, Berwick Street, Soho, 1800/02. ;"5 vols (I (1800) vii, 307p; II (1800) 317p; III (1801) 381p; IV (1802) viii, 276p; V (1802) 306p). 12°.";"Corvey; CME 3-628-48660-2; ECB 544; EM 989: 14; EN2 1800: 69; ESTC n003685; NSTC S2380; OCLC 7096924.";Preface in vol. 1 dated 20 Oct 1800. Preface to the 4th and 5th vols dated 1 Feb 1802. Imprint in vols 4 and 5 changes to 'Printed for T. N. Longman and O. Rees, Paternoster-row'.;"Dublin 1801 (NSTC); German trans., 1802; French trans., 1806 [of 'The Story of Corsiande' as Corsiande de Beauvilliers (BLC)] and 1819 [of 'The Story of Henrietta' as Les Cavernes des Montagnes-Bleues, ou Orgueil et haine (BLPC)]."
56;57.0;1800A068;1800A068_3;Flowers of Literature;Flowers of Literature (180102): 452.;1;Flowers of Literature (180102): 452.;68;1800.0;Charlotte SMITH ;Female.;THE LETTERS OF A SOLITARY WANDERER CONTAINING NARRATIVES OF VARIOUS DESCRIPTION BY CHARLOTTE SMITH;London:Printed by and for Sampson Low, Berwick Street, Soho, 1800/02. ;"5 vols (I (1800) vii, 307p; II (1800) 317p; III (1801) 381p; IV (1802) viii, 276p; V (1802) 306p). 12°.";"Corvey; CME 3-628-48660-2; ECB 544; EM 989: 14; EN2 1800: 69; ESTC n003685; NSTC S2380; OCLC 7096924.";Preface in vol. 1 dated 20 Oct 1800. Preface to the 4th and 5th vols dated 1 Feb 1802. Imprint in vols 4 and 5 changes to 'Printed for T. N. Longman and O. Rees, Paternoster-row'.;"Dublin 1801 (NSTC); German trans., 1802; French trans., 1806 [of 'The Story of Corsiande' as Corsiande de Beauvilliers (BLC)] and 1819 [of 'The Story of Henrietta' as Les Cavernes des Montagnes-Bleues, ou Orgueil et haine (BLPC)]."
57;58.0;1800A068;1800A068_4;Monthly Review; 35 (July 1801): 332.;1;Monthly Review, 35 (July 1801): 332.;68;1800.0;Charlotte SMITH ;Female.;THE LETTERS OF A SOLITARY WANDERER CONTAINING NARRATIVES OF VARIOUS DESCRIPTION BY CHARLOTTE SMITH;London:Printed by and for Sampson Low, Berwick Street, Soho, 1800/02. ;"5 vols (I (1800) vii, 307p; II (1800) 317p; III (1801) 381p; IV (1802) viii, 276p; V (1802) 306p). 12°.";"Corvey; CME 3-628-48660-2; ECB 544; EM 989: 14; EN2 1800: 69; ESTC n003685; NSTC S2380; OCLC 7096924.";Preface in vol. 1 dated 20 Oct 1800. Preface to the 4th and 5th vols dated 1 Feb 1802. Imprint in vols 4 and 5 changes to 'Printed for T. N. Longman and O. Rees, Paternoster-row'.;"Dublin 1801 (NSTC); German trans., 1802; French trans., 1806 [of 'The Story of Corsiande' as Corsiande de Beauvilliers (BLC)] and 1819 [of 'The Story of Henrietta' as Les Cavernes des Montagnes-Bleues, ou Orgueil et haine (BLPC)]."
58;59.0;1800A068;1800A068_5;Monthly Review; 39 (Dec 1802): 428.;1;Monthly Review, 39 (Dec 1802): 428.;68;1800.0;Charlotte SMITH ;Female.;THE LETTERS OF A SOLITARY WANDERER CONTAINING NARRATIVES OF VARIOUS DESCRIPTION BY CHARLOTTE SMITH;London:Printed by and for Sampson Low, Berwick Street, Soho, 1800/02. ;"5 vols (I (1800) vii, 307p; II (1800) 317p; III (1801) 381p; IV (1802) viii, 276p; V (1802) 306p). 12°.";"Corvey; CME 3-628-48660-2; ECB 544; EM 989: 14; EN2 1800: 69; ESTC n003685; NSTC S2380; OCLC 7096924.";Preface in vol. 1 dated 20 Oct 1800. Preface to the 4th and 5th vols dated 1 Feb 1802. Imprint in vols 4 and 5 changes to 'Printed for T. N. Longman and O. Rees, Paternoster-row'.;"Dublin 1801 (NSTC); German trans., 1802; French trans., 1806 [of 'The Story of Corsiande' as Corsiande de Beauvilliers (BLC)] and 1819 [of 'The Story of Henrietta' as Les Cavernes des Montagnes-Bleues, ou Orgueil et haine (BLPC)]."
59;60.0;1800A069;1800A069_1;Critical Review; 2nd ser. 28 (Apr 1800): 477.;1;Critical Review, 2nd ser. 28 (Apr 1800): 477.;69;1800.0;Horatio SMITH ;Male.;A FAMILY STORY IN THREE VOLUMES BY MR SMITH;London:Printed by C. Boult, for Crosby and Letterman, Stationers-Court, near Paternoster-Row, 1800. ;"3 vols (I 268p; II 244p; III 262p). 12°.";"Corvey; CME 3-628-48655-6; EN2 1800: 70; xESTC; xOCLC.";Summers dates 1797, but apparently in error.;
60;61.0;1800A070;1800A070_1;Critical Review; 2nd ser. 31 (Apr 1801): 474.;1;Critical Review, 2nd ser. 31 (Apr 1801): 474.;70;1800.0;Horatio SMITH ;Male.;THE RUNAWAY OR THE SEAT OF BENEVOLENCE A NOVEL IN FOUR VOLUMES BY MR SMITH;London:Printed for Crosby and Letterman, Stationers'-Court, Ludgate-Street, 1800. ;"4 vols (I 255p; II 247p; III 267p; IV 261p). 12°.";"Corvey; CME 3-628-48657-2; EN2 1800: 71; ESTC t196606; xOCLC.";;
61;62.0;1800A070;1800A070_2;Monthly Review; 34 (Feb 1801): 204.;1;Monthly Review, 34 (Feb 1801): 204.;70;1800.0;Horatio SMITH ;Male.;THE RUNAWAY OR THE SEAT OF BENEVOLENCE A NOVEL IN FOUR VOLUMES BY MR SMITH;London:Printed for Crosby and Letterman, Stationers'-Court, Ludgate-Street, 1800. ;"4 vols (I 255p; II 247p; III 267p; IV 261p). 12°.";"Corvey; CME 3-628-48657-2; EN2 1800: 71; ESTC t196606; xOCLC.";;
62;63.0;1800A071;1800A071_1;Critical Review; 2nd ser. 31 (Jan 1801): 115.;1;Critical Review, 2nd ser. 31 (Jan 1801): 115.;71;1800.0;Henry SUMMERSETT? ;Male.;JAQUELINE OF OLZEBURG OR FINAL RETRIBUTION A ROMANCE;"London:Printed by T. Plummer, Seething-Lane; and sold by Chapple, Pall-Mall; and R. Dutton, Birchin-Lane, Cornhill, 1800. ";1 vol.  (191p). 12°.;"Corvey; CME 3-628-47992-4; EM 1010: 16; EN2 1800: 72; ESTC n001023; xOCLC.";Attributed to Summersett on the t.p. of his Martyn of Fenrose (EN2 1801: 63).;
63;64.0;1800A073;1800A073_1;Critical Review; 2nd ser. 31 (Apr 1801): 479.;1;Critical Review, 2nd ser. 31 (Apr 1801): 479.;73;1800.0;Ann THICKNESSE ;Female.;THE SCHOOL FOR FASHION IN TWO VOLUMES BY MRS THICKNESSE;"London:Printed by H. Reynell, No. 21, Piccadilly, for Debrett and Fores, Piccadilly; Hookham, Old Bond Street; and Robinsons, Paternoster-Row, 1800. ";"2 vols (I xviii, 234p, ill.; II 286p, ill.). 8°.";"CtY-BR 1975.801; ECB 584; EN2 1800: 74; ESTC n036333; OCLC 23033816.";"List of 'Subscribers', vol. 1, pp. [iii]<U+0096>iv; 'Dedication. To Fashion', signed 'A. T.', vol. 1, pp. [v]<U+0096>xvii. Frontispiece portrait of 'Mrs Thickness', opp. t.p. in vol. 1; similar portrait of 'Philp. Thickness Esq' opp. t.p. in vol. 2. Collates in fours.";
64;65.0;1800A073;1800A073_2;Flowers of Literature;Flowers of Literature (180102): 457.;1;Flowers of Literature (180102): 457.;73;1800.0;Ann THICKNESSE ;Female.;THE SCHOOL FOR FASHION IN TWO VOLUMES BY MRS THICKNESSE;"London:Printed by H. Reynell, No. 21, Piccadilly, for Debrett and Fores, Piccadilly; Hookham, Old Bond Street; and Robinsons, Paternoster-Row, 1800. ";"2 vols (I xviii, 234p, ill.; II 286p, ill.). 8°.";"CtY-BR 1975.801; ECB 584; EN2 1800: 74; ESTC n036333; OCLC 23033816.";"List of 'Subscribers', vol. 1, pp. [iii]<U+0096>iv; 'Dedication. To Fashion', signed 'A. T.', vol. 1, pp. [v]<U+0096>xvii. Frontispiece portrait of 'Mrs Thickness', opp. t.p. in vol. 1; similar portrait of 'Philp. Thickness Esq' opp. t.p. in vol. 2. Collates in fours.";
65;66.0;1800A073;1800A073_3;Monthly Review; 2nd ser. 35 (Aug 1801): 43031.;1;Monthly Review, 2nd ser. 35 (Aug 1801): 43031.;73;1800.0;Ann THICKNESSE ;Female.;THE SCHOOL FOR FASHION IN TWO VOLUMES BY MRS THICKNESSE;"London:Printed by H. Reynell, No. 21, Piccadilly, for Debrett and Fores, Piccadilly; Hookham, Old Bond Street; and Robinsons, Paternoster-Row, 1800. ";"2 vols (I xviii, 234p, ill.; II 286p, ill.). 8°.";"CtY-BR 1975.801; ECB 584; EN2 1800: 74; ESTC n036333; OCLC 23033816.";"List of 'Subscribers', vol. 1, pp. [iii]<U+0096>iv; 'Dedication. To Fashion', signed 'A. T.', vol. 1, pp. [v]<U+0096>xvii. Frontispiece portrait of 'Mrs Thickness', opp. t.p. in vol. 1; similar portrait of 'Philp. Thickness Esq' opp. t.p. in vol. 2. Collates in fours.";
66;67.0;1800A074;1800A074_1;Critical Review; 2nd ser. 30 (Oct 1800): 230.;1;Critical Review, 2nd ser. 30 (Oct 1800): 230.;74;1800.0;Harriet VENTUM ;Female.;SELINA A NOVEL FOUNDED ON FACTS BY A LADY IN THREE VOLUMES;London:Printed for C. Law, Avemaria-Lane, by Bye and Law, St. John's-Square, Clerkenwell, 1800. ;"3 vols (I viii, 239p; II 268p; III 254p). 12°.";"Corvey; CME 3-628-48643-2; EM 131: 3; EN2 1800: 14; ESTC t066392; OCLC 49468158.";Preface describes its author as 'a new writer' about to 'enter the lists of public applause in a species of composition, wherein few, among a host of competitors, have been successful' (p. [v]). For author attribution, see EN2 Update 1.;
67;68.0;1800A074;1800A074_2;Monthly Review; 2nd ser. 32 (May 1800): 93.;1;Monthly Review, 2nd ser. 32 (May 1800): 93.;74;1800.0;Harriet VENTUM ;Female.;SELINA A NOVEL FOUNDED ON FACTS BY A LADY IN THREE VOLUMES;London:Printed for C. Law, Avemaria-Lane, by Bye and Law, St. John's-Square, Clerkenwell, 1800. ;"3 vols (I viii, 239p; II 268p; III 254p). 12°.";"Corvey; CME 3-628-48643-2; EM 131: 3; EN2 1800: 14; ESTC t066392; OCLC 49468158.";Preface describes its author as 'a new writer' about to 'enter the lists of public applause in a species of composition, wherein few, among a host of competitors, have been successful' (p. [v]). For author attribution, see EN2 Update 1.;
68;69.0;1800A075;1800A075_1;Monthly Review; 33 (Oct 1800): 207.;1;Monthly Review, 33 (Oct 1800): 207.;75;1800.0;Christian August VULPIUS ;Male.;THE HISTORY OF RINALDO RINALDINI CAPTAIN OF BANDITTI TRANSLATED FROM THE GERMAN OF VULPIUS BY I HINCKLEY ESQ IN THREE VOLUMES;"London:Printed by A. Strahan, Printers-Street, for Longman and Rees, Paternoster-Row; and C. Geisweiler, Parliament-Street, 1800. ";"3 vols (I viii, 269p; II 247p; III 200p). 12°.";"ViU PZ2.V84H.1800; EN2 1800: 75; ESTC t219039; OCLC 7121022.";Trans. of Rinaldo Rinaldini, der Räuberhauptmann (Leipzig, 1799). Half-titles, drop-head and running-titles all read: 'Rinaldo Rinaldini'. Preface, vol. 1, pp. [iii]<U+0096>viii, incorporating 'The Author's Preface [<U+0085>] written on St. Rosalia's day 1798'. 8 pp. (unn.) list of 'Books Printed for T. N. Longman and O. Rees' at end of vol. 3. ECB 494 lists Newman edn, 1831.;"Dublin 1801 (NSTC); 1801 (NSTC); 1831 as Rinaldo Rinaldini, Captain of banditti (NSTC); '4th edn' 1841 (NSTC, OCLC); Charleston, SC, 1814 (OCLC)."
69;70.0;1800A077;1800A077_1;Critical Review; 2nd ser. 29 (Aug 1800): 472.;1;Critical Review, 2nd ser. 29 (Aug 1800): 472.;77;1800.0;Helena WELLS ;Female.;CONSTANTIA NEVILLE OR THE WEST INDIAN A NOVEL IN THREE VOLUMES BY HELENA WELLS AUTHOR OF THE STEPMOTHER C;"London:Printed by C. Whittingham, Dean-Street, Fetter-Lane, for T. Cadell, jun. and W. Davies, Strand; and W. Creech, Edinburgh, 1800. ";"3 vols (I xxviii, 340p; II vii, 432p; III viii, 380p). 12°.";"BL 12613.d.3; EM 291: 7 and 292: 1; EN2 1800: 77; ESTC t070084; OCLC 6946613.";Preface dated Little Park-Street, Westminster, 15 Apr 1800. 'List of Subscribers', followed by 'Subscribers on the Continent'  and 'Subscribers in Charlestown, South Carolina', vol. 1, pp. [ix]<U+0096>xxiv. 4 pp. adv. at end of vol. 3 for 2nd edn of same author's The Step-Mother, and for her Letters on Subjects of Importance to the Happiness of Young Females, both with extracts from reviews. OCLC enters under the author's later name of Whitford, and cites as 'First edition of a rare American novel, written by a South Carolina Loyalist'.;"2nd edn 1800 (Corvey), CME 3-628-48886-9; French trans., 1801 [as Constantia Neville, ou la jeune Américaine (Pigoreau)]."
